Chemical	cJMP	Unit	Date	Well	Organism	Dose	Induced	Rep	Time	OD600	Instrument
mecillinam	32	ng/mL	2022-03-17	A2	5133	60	FALSE	1	38700	1.052	sunrise
nickel(ii)	70	mM	2022-03-17	A3	5133	5	FALSE	1	38700	0.435	sunrise
novobiocin	37	ug/mL	2022-03-17	A4	5133	60	FALSE	1	38700	0.379	sunrise
urea	227	mM	2022-03-17	A5	5133	500	FALSE	1	38700	1.034	sunrise
vancomycin	56	ug/mL	2022-03-17	A6	5133	100	FALSE	1	38700	1.03	sunrise
none	0		2022-03-17	A7	5146	0	FALSE	1	38700	1.024	sunrise
mecillinam	32	ng/mL	2022-03-17	A8	5146	60	FALSE	1	38700	1.052	sunrise
nickel(ii)	70	mM	2022-03-17	A9	5146	5	FALSE	1	38700	0.415	sunrise
novobiocin	37	ug/mL	2022-03-17	A10	5146	60	FALSE	1	38700	0.388	sunrise
urea	227	mM	2022-03-17	A11	5146	500	FALSE	1	38700	1.042	sunrise
vancomycin	56	ug/mL	2022-03-17	A12	5146	100	FALSE	1	38700	0.991	sunrise
none	0		2022-03-17	B1	5133	0	FALSE	2	38700	0.973	sunrise
mecillinam	32	ng/mL	2022-03-17	B2	5133	60	FALSE	2	38700	1.036	sunrise
nickel(ii)	70	mM	2022-03-17	B3	5133	5	FALSE	2	38700	0.435	sunrise
novobiocin	37	ug/mL	2022-03-17	B4	5133	60	FALSE	2	38700	0.393	sunrise
urea	227	mM	2022-03-17	B5	5133	500	FALSE	2	38700	0.946	sunrise
vancomycin	56	ug/mL	2022-03-17	B6	5133	100	FALSE	2	38700	1.022	sunrise
none	0		2022-03-17	B7	5146	0	FALSE	2	38700	1.023	sunrise
mecillinam	32	ng/mL	2022-03-17	B8	5146	60	FALSE	2	38700	1.012	sunrise
nickel(ii)	70	mM	2022-03-17	B9	5146	5	FALSE	2	38700	0.431	sunrise
novobiocin	37	ug/mL	2022-03-17	B10	5146	60	FALSE	2	38700	0.365	sunrise
urea	227	mM	2022-03-17	B11	5146	500	FALSE	2	38700	1.038	sunrise
vancomycin	56	ug/mL	2022-03-17	B12	5146	100	FALSE	2	38700	1.042	sunrise
none	0		2022-03-17	C1	5133	0	FALSE	3	38700	1.056	sunrise
mecillinam	32	ng/mL	2022-03-17	C2	5133	60	FALSE	3	38700	1.032	sunrise
nickel(ii)	70	mM	2022-03-17	C3	5133	5	FALSE	3	38700	0.431	sunrise
novobiocin	37	ug/mL	2022-03-17	C4	5133	60	FALSE	3	38700	0.385	sunrise
urea	227	mM	2022-03-17	C5	5133	500	FALSE	3	38700	1.031	sunrise
vancomycin	56	ug/mL	2022-03-17	C6	5133	100	FALSE	3	38700	1.009	sunrise
none	0		2022-03-17	C7	5146	0	FALSE	3	38700	1.022	sunrise
mecillinam	32	ng/mL	2022-03-17	C8	5146	60	FALSE	3	38700	1.004	sunrise
nickel(ii)	70	mM	2022-03-17	C9	5146	5	FALSE	3	38700	0.483	sunrise
novobiocin	37	ug/mL	2022-03-17	C10	5146	60	FALSE	3	38700	0.368	sunrise
urea	227	mM	2022-03-17	C11	5146	500	FALSE	3	38700	1.027	sunrise
vancomycin	56	ug/mL	2022-03-17	C12	5146	100	FALSE	3	38700	1.057	sunrise
none	0		2022-03-17	D1	5133	0	FALSE	4	38700	1.1	sunrise
mecillinam	32	ng/mL	2022-03-17	D2	5133	60	FALSE	4	38700	1.001	sunrise
nickel(ii)	70	mM	2022-03-17	D3	5133	5	FALSE	4	38700	0.45	sunrise
novobiocin	37	ug/mL	2022-03-17	D4	5133	60	FALSE	4	38700	0.392	sunrise
urea	227	mM	2022-03-17	D5	5133	500	FALSE	4	38700	1.043	sunrise
vancomycin	56	ug/mL	2022-03-17	D6	5133	100	FALSE	4	38700	1.033	sunrise
none	0		2022-03-17	D7	5146	0	FALSE	4	38700	1.024	sunrise
mecillinam	32	ng/mL	2022-03-17	D8	5146	60	FALSE	4	38700	1.027	sunrise
nickel(ii)	70	mM	2022-03-17	D9	5146	5	FALSE	4	38700	0.493	sunrise
novobiocin	37	ug/mL	2022-03-17	D10	5146	60	FALSE	4	38700	0.413	sunrise
urea	227	mM	2022-03-17	D11	5146	500	FALSE	4	38700	1.038	sunrise
vancomycin	56	ug/mL	2022-03-17	D12	5146	100	FALSE	4	38700	1.072	sunrise
none	0		2022-03-17	E1	5133	0	TRUE	1	38700	1.124	sunrise
mecillinam	32	ng/mL	2022-03-17	E2	5133	60	TRUE	1	38700	1.063	sunrise
nickel(ii)	70	mM	2022-03-17	E3	5133	5	TRUE	1	38700	0.472	sunrise
novobiocin	37	ug/mL	2022-03-17	E4	5133	60	TRUE	1	38700	0.448	sunrise
urea	227	mM	2022-03-17	E5	5133	500	TRUE	1	38700	0.997	sunrise
vancomycin	56	ug/mL	2022-03-17	E6	5133	100	TRUE	1	38700	1.021	sunrise
none	0		2022-03-17	E7	5146	0	TRUE	1	38700	0.987	sunrise
mecillinam	32	ng/mL	2022-03-17	E8	5146	60	TRUE	1	38700	1.001	sunrise
nickel(ii)	70	mM	2022-03-17	E9	5146	5	TRUE	1	38700	0.538	sunrise
novobiocin	37	ug/mL	2022-03-17	E10	5146	60	TRUE	1	38700	0.63	sunrise
urea	227	mM	2022-03-17	E11	5146	500	TRUE	1	38700	0.987	sunrise
vancomycin	56	ug/mL	2022-03-17	E12	5146	100	TRUE	1	38700	1.025	sunrise
none	0		2022-03-17	F1	5133	0	TRUE	2	38700	1.095	sunrise
mecillinam	32	ng/mL	2022-03-17	F2	5133	60	TRUE	2	38700	1.034	sunrise
nickel(ii)	70	mM	2022-03-17	F3	5133	5	TRUE	2	38700	0.424	sunrise
novobiocin	37	ug/mL	2022-03-17	F4	5133	60	TRUE	2	38700	0.417	sunrise
urea	227	mM	2022-03-17	F5	5133	500	TRUE	2	38700	0.999	sunrise
vancomycin	56	ug/mL	2022-03-17	F6	5133	100	TRUE	2	38700	1.024	sunrise
none	0		2022-03-17	F7	5146	0	TRUE	2	38700	1.001	sunrise
mecillinam	32	ng/mL	2022-03-17	F8	5146	60	TRUE	2	38700	0.996	sunrise
nickel(ii)	70	mM	2022-03-17	F9	5146	5	TRUE	2	38700	0.546	sunrise
novobiocin	37	ug/mL	2022-03-17	F10	5146	60	TRUE	2	38700	0.601	sunrise
urea	227	mM	2022-03-17	F11	5146	500	TRUE	2	38700	0.964	sunrise
vancomycin	56	ug/mL	2022-03-17	F12	5146	100	TRUE	2	38700	0.997	sunrise
none	0		2022-03-17	G1	5133	0	TRUE	3	38700	1.151	sunrise
mecillinam	32	ng/mL	2022-03-17	G2	5133	60	TRUE	3	38700	0.96	sunrise
nickel(ii)	70	mM	2022-03-17	G3	5133	5	TRUE	3	38700	0.425	sunrise
novobiocin	37	ug/mL	2022-03-17	G4	5133	60	TRUE	3	38700	0.456	sunrise
urea	227	mM	2022-03-17	G5	5133	500	TRUE	3	38700	0.851	sunrise
vancomycin	56	ug/mL	2022-03-17	G6	5133	100	TRUE	3	38700	0.953	sunrise
none	0		2022-03-17	G7	5146	0	TRUE	3	38700	1.028	sunrise
mecillinam	32	ng/mL	2022-03-17	G8	5146	60	TRUE	3	38700	1.022	sunrise
nickel(ii)	70	mM	2022-03-17	G9	5146	5	TRUE	3	38700	0.537	sunrise
novobiocin	37	ug/mL	2022-03-17	G10	5146	60	TRUE	3	38700	0.611	sunrise
urea	227	mM	2022-03-17	G11	5146	500	TRUE	3	38700	1.016	sunrise
vancomycin	56	ug/mL	2022-03-17	G12	5146	100	TRUE	3	38700	1.072	sunrise
none	0		2022-03-17	H1	5133	0	TRUE	4	38700	1.075	sunrise
mecillinam	32	ng/mL	2022-03-17	H2	5133	60	TRUE	4	38700	0.914	sunrise
nickel(ii)	70	mM	2022-03-17	H3	5133	5	TRUE	4	38700	0.537	sunrise
novobiocin	37	ug/mL	2022-03-17	H4	5133	60	TRUE	4	38700	0.443	sunrise
urea	227	mM	2022-03-17	H5	5133	500	TRUE	4	38700	0.969	sunrise
vancomycin	56	ug/mL	2022-03-17	H6	5133	100	TRUE	4	38700	0.945	sunrise
none	0		2022-03-17	H7	5146	0	TRUE	4	38700	1.035	sunrise
mecillinam	32	ng/mL	2022-03-17	H8	5146	60	TRUE	4	38700	1.051	sunrise
nickel(ii)	70	mM	2022-03-17	H9	5146	5	TRUE	4	38700	0.604	sunrise
novobiocin	37	ug/mL	2022-03-17	H10	5146	60	TRUE	4	38700	0.715	sunrise
urea	227	mM	2022-03-17	H11	5146	500	TRUE	4	38700	1.06	sunrise
vancomycin	56	ug/mL	2022-03-17	H12	5146	100	TRUE	4	38700	1.096	sunrise
none	0		2022-03-17	A1	5133	0	FALSE	1	39600	1.082	sunrise
mecillinam	32	ng/mL	2022-03-17	A2	5133	60	FALSE	1	39600	1.062	sunrise
nickel(ii)	70	mM	2022-03-17	A3	5133	5	FALSE	1	39600	0.441	sunrise
novobiocin	37	ug/mL	2022-03-17	A4	5133	60	FALSE	1	39600	0.398	sunrise
urea	227	mM	2022-03-17	A5	5133	500	FALSE	1	39600	1.048	sunrise
vancomycin	56	ug/mL	2022-03-17	A6	5133	100	FALSE	1	39600	1.038	sunrise
none	0		2022-03-17	A7	5146	0	FALSE	1	39600	1.037	sunrise
mecillinam	32	ng/mL	2022-03-17	A8	5146	60	FALSE	1	39600	1.058	sunrise
nickel(ii)	70	mM	2022-03-17	A9	5146	5	FALSE	1	39600	0.425	sunrise
novobiocin	37	ug/mL	2022-03-17	A10	5146	60	FALSE	1	39600	0.423	sunrise
urea	227	mM	2022-03-17	A11	5146	500	FALSE	1	39600	1.047	sunrise
vancomycin	56	ug/mL	2022-03-17	A12	5146	100	FALSE	1	39600	0.999	sunrise
none	0		2022-03-17	B1	5133	0	FALSE	2	39600	0.98	sunrise
mecillinam	32	ng/mL	2022-03-17	B2	5133	60	FALSE	2	39600	1.038	sunrise
nickel(ii)	70	mM	2022-03-17	B3	5133	5	FALSE	2	39600	0.443	sunrise
novobiocin	37	ug/mL	2022-03-17	B4	5133	60	FALSE	2	39600	0.421	sunrise
urea	227	mM	2022-03-17	B5	5133	500	FALSE	2	39600	0.952	sunrise
vancomycin	56	ug/mL	2022-03-17	B6	5133	100	FALSE	2	39600	1.028	sunrise
none	0		2022-03-17	B7	5146	0	FALSE	2	39600	1.028	sunrise
mecillinam	32	ng/mL	2022-03-17	B8	5146	60	FALSE	2	39600	1.017	sunrise
nickel(ii)	70	mM	2022-03-17	B9	5146	5	FALSE	2	39600	0.437	sunrise
novobiocin	37	ug/mL	2022-03-17	B10	5146	60	FALSE	2	39600	0.384	sunrise
urea	227	mM	2022-03-17	B11	5146	500	FALSE	2	39600	1.042	sunrise
vancomycin	56	ug/mL	2022-03-17	B12	5146	100	FALSE	2	39600	1.048	sunrise
none	0		2022-03-17	C1	5133	0	FALSE	3	39600	1.055	sunrise
mecillinam	32	ng/mL	2022-03-17	C2	5133	60	FALSE	3	39600	1.032	sunrise
nickel(ii)	70	mM	2022-03-17	C3	5133	5	FALSE	3	39600	0.44	sunrise
novobiocin	37	ug/mL	2022-03-17	C4	5133	60	FALSE	3	39600	0.407	sunrise
urea	227	mM	2022-03-17	C5	5133	500	FALSE	3	39600	1.032	sunrise
vancomycin	56	ug/mL	2022-03-17	C6	5133	100	FALSE	3	39600	1.02	sunrise
none	0		2022-03-17	C7	5146	0	FALSE	3	39600	1.026	sunrise
mecillinam	32	ng/mL	2022-03-17	C8	5146	60	FALSE	3	39600	1.008	sunrise
nickel(ii)	70	mM	2022-03-17	C9	5146	5	FALSE	3	39600	0.492	sunrise
novobiocin	37	ug/mL	2022-03-17	C10	5146	60	FALSE	3	39600	0.389	sunrise
urea	227	mM	2022-03-17	C11	5146	500	FALSE	3	39600	1.03	sunrise
vancomycin	56	ug/mL	2022-03-17	C12	5146	100	FALSE	3	39600	1.065	sunrise
none	0		2022-03-17	D1	5133	0	FALSE	4	39600	1.106	sunrise
mecillinam	32	ng/mL	2022-03-17	D2	5133	60	FALSE	4	39600	1.004	sunrise
nickel(ii)	70	mM	2022-03-17	D3	5133	5	FALSE	4	39600	0.455	sunrise
novobiocin	37	ug/mL	2022-03-17	D4	5133	60	FALSE	4	39600	0.411	sunrise
urea	227	mM	2022-03-17	D5	5133	500	FALSE	4	39600	1.045	sunrise
vancomycin	56	ug/mL	2022-03-17	D6	5133	100	FALSE	4	39600	1.031	sunrise
none	0		2022-03-17	D7	5146	0	FALSE	4	39600	1.027	sunrise
mecillinam	32	ng/mL	2022-03-17	D8	5146	60	FALSE	4	39600	1.028	sunrise
nickel(ii)	70	mM	2022-03-17	D9	5146	5	FALSE	4	39600	0.499	sunrise
novobiocin	37	ug/mL	2022-03-17	D10	5146	60	FALSE	4	39600	0.447	sunrise
urea	227	mM	2022-03-17	D11	5146	500	FALSE	4	39600	1.042	sunrise
vancomycin	56	ug/mL	2022-03-17	D12	5146	100	FALSE	4	39600	1.074	sunrise
none	0		2022-03-17	E1	5133	0	TRUE	1	39600	1.122	sunrise
mecillinam	32	ng/mL	2022-03-17	E2	5133	60	TRUE	1	39600	1.065	sunrise
nickel(ii)	70	mM	2022-03-17	E3	5133	5	TRUE	1	39600	0.474	sunrise
novobiocin	37	ug/mL	2022-03-17	E4	5133	60	TRUE	1	39600	0.466	sunrise
urea	227	mM	2022-03-17	E5	5133	500	TRUE	1	39600	0.996	sunrise
vancomycin	56	ug/mL	2022-03-17	E6	5133	100	TRUE	1	39600	1.026	sunrise
none	0		2022-03-17	E7	5146	0	TRUE	1	39600	0.99	sunrise
mecillinam	32	ng/mL	2022-03-17	E8	5146	60	TRUE	1	39600	1.004	sunrise
nickel(ii)	70	mM	2022-03-17	E9	5146	5	TRUE	1	39600	0.54	sunrise
novobiocin	37	ug/mL	2022-03-17	E10	5146	60	TRUE	1	39600	0.66	sunrise
urea	227	mM	2022-03-17	E11	5146	500	TRUE	1	39600	0.988	sunrise
vancomycin	56	ug/mL	2022-03-17	E12	5146	100	TRUE	1	39600	1.027	sunrise
none	0		2022-03-17	F1	5133	0	TRUE	2	39600	1.101	sunrise
mecillinam	32	ng/mL	2022-03-17	F2	5133	60	TRUE	2	39600	1.032	sunrise
nickel(ii)	70	mM	2022-03-17	F3	5133	5	TRUE	2	39600	0.428	sunrise
novobiocin	37	ug/mL	2022-03-17	F4	5133	60	TRUE	2	39600	0.43	sunrise
urea	227	mM	2022-03-17	F5	5133	500	TRUE	2	39600	0.998	sunrise
vancomycin	56	ug/mL	2022-03-17	F6	5133	100	TRUE	2	39600	1.019	sunrise
none	0		2022-03-17	F7	5146	0	TRUE	2	39600	1.002	sunrise
mecillinam	32	ng/mL	2022-03-17	F8	5146	60	TRUE	2	39600	0.997	sunrise
nickel(ii)	70	mM	2022-03-17	F9	5146	5	TRUE	2	39600	0.547	sunrise
novobiocin	37	ug/mL	2022-03-17	F10	5146	60	TRUE	2	39600	0.633	sunrise
urea	227	mM	2022-03-17	F11	5146	500	TRUE	2	39600	0.967	sunrise
vancomycin	56	ug/mL	2022-03-17	F12	5146	100	TRUE	2	39600	1.001	sunrise
none	0		2022-03-17	G1	5133	0	TRUE	3	39600	1.143	sunrise
mecillinam	32	ng/mL	2022-03-17	G2	5133	60	TRUE	3	39600	0.96	sunrise
nickel(ii)	70	mM	2022-03-17	G3	5133	5	TRUE	3	39600	0.429	sunrise
novobiocin	37	ug/mL	2022-03-17	G4	5133	60	TRUE	3	39600	0.467	sunrise
urea	227	mM	2022-03-17	G5	5133	500	TRUE	3	39600	0.865	sunrise
vancomycin	56	ug/mL	2022-03-17	G6	5133	100	TRUE	3	39600	0.958	sunrise
none	0		2022-03-17	G7	5146	0	TRUE	3	39600	1.028	sunrise
mecillinam	32	ng/mL	2022-03-17	G8	5146	60	TRUE	3	39600	1.025	sunrise
nickel(ii)	70	mM	2022-03-17	G9	5146	5	TRUE	3	39600	0.537	sunrise
novobiocin	37	ug/mL	2022-03-17	G10	5146	60	TRUE	3	39600	0.642	sunrise
urea	227	mM	2022-03-17	G11	5146	500	TRUE	3	39600	1.022	sunrise
vancomycin	56	ug/mL	2022-03-17	G12	5146	100	TRUE	3	39600	1.072	sunrise
none	0		2022-03-17	H1	5133	0	TRUE	4	39600	1.076	sunrise
mecillinam	32	ng/mL	2022-03-17	H2	5133	60	TRUE	4	39600	0.918	sunrise
nickel(ii)	70	mM	2022-03-17	H3	5133	5	TRUE	4	39600	0.538	sunrise
novobiocin	37	ug/mL	2022-03-17	H4	5133	60	TRUE	4	39600	0.456	sunrise
urea	227	mM	2022-03-17	H5	5133	500	TRUE	4	39600	0.98	sunrise
vancomycin	56	ug/mL	2022-03-17	H6	5133	100	TRUE	4	39600	0.966	sunrise
none	0		2022-03-17	H7	5146	0	TRUE	4	39600	1.046	sunrise
mecillinam	32	ng/mL	2022-03-17	H8	5146	60	TRUE	4	39600	1.06	sunrise
nickel(ii)	70	mM	2022-03-17	H9	5146	5	TRUE	4	39600	0.611	sunrise
novobiocin	37	ug/mL	2022-03-17	H10	5146	60	TRUE	4	39600	0.734	sunrise
urea	227	mM	2022-03-17	H11	5146	500	TRUE	4	39600	1.067	sunrise
vancomycin	56	ug/mL	2022-03-17	H12	5146	100	TRUE	4	39600	1.1	sunrise
none	0		2022-03-17	A1	5133	0	FALSE	1	40500	1.085	sunrise
mecillinam	32	ng/mL	2022-03-17	A2	5133	60	FALSE	1	40500	1.061	sunrise
nickel(ii)	70	mM	2022-03-17	A3	5133	5	FALSE	1	40500	0.44	sunrise
novobiocin	37	ug/mL	2022-03-17	A4	5133	60	FALSE	1	40500	0.416	sunrise
urea	227	mM	2022-03-17	A5	5133	500	FALSE	1	40500	1.053	sunrise
vancomycin	56	ug/mL	2022-03-17	A6	5133	100	FALSE	1	40500	1.044	sunrise
none	0		2022-03-17	A7	5146	0	FALSE	1	40500	1.041	sunrise
mecillinam	32	ng/mL	2022-03-17	A8	5146	60	FALSE	1	40500	1.066	sunrise
nickel(ii)	70	mM	2022-03-17	A9	5146	5	FALSE	1	40500	0.432	sunrise
novobiocin	37	ug/mL	2022-03-17	A10	5146	60	FALSE	1	40500	0.451	sunrise
urea	227	mM	2022-03-17	A11	5146	500	FALSE	1	40500	1.051	sunrise
vancomycin	56	ug/mL	2022-03-17	A12	5146	100	FALSE	1	40500	1.006	sunrise
none	0		2022-03-17	B1	5133	0	FALSE	2	40500	0.98	sunrise
mecillinam	32	ng/mL	2022-03-17	B2	5133	60	FALSE	2	40500	1.045	sunrise
nickel(ii)	70	mM	2022-03-17	B3	5133	5	FALSE	2	40500	0.448	sunrise
novobiocin	37	ug/mL	2022-03-17	B4	5133	60	FALSE	2	40500	0.447	sunrise
urea	227	mM	2022-03-17	B5	5133	500	FALSE	2	40500	0.965	sunrise
vancomycin	56	ug/mL	2022-03-17	B6	5133	100	FALSE	2	40500	1.033	sunrise
none	0		2022-03-17	B7	5146	0	FALSE	2	40500	1.034	sunrise
mecillinam	32	ng/mL	2022-03-17	B8	5146	60	FALSE	2	40500	1.02	sunrise
nickel(ii)	70	mM	2022-03-17	B9	5146	5	FALSE	2	40500	0.441	sunrise
novobiocin	37	ug/mL	2022-03-17	B10	5146	60	FALSE	2	40500	0.404	sunrise
urea	227	mM	2022-03-17	B11	5146	500	FALSE	2	40500	1.046	sunrise
vancomycin	56	ug/mL	2022-03-17	B12	5146	100	FALSE	2	40500	1.056	sunrise
none	0		2022-03-17	C1	5133	0	FALSE	3	40500	1.055	sunrise
mecillinam	32	ng/mL	2022-03-17	C2	5133	60	FALSE	3	40500	1.027	sunrise
nickel(ii)	70	mM	2022-03-17	C3	5133	5	FALSE	3	40500	0.444	sunrise
novobiocin	37	ug/mL	2022-03-17	C4	5133	60	FALSE	3	40500	0.423	sunrise
urea	227	mM	2022-03-17	C5	5133	500	FALSE	3	40500	1.034	sunrise
vancomycin	56	ug/mL	2022-03-17	C6	5133	100	FALSE	3	40500	1.023	sunrise
none	0		2022-03-17	C7	5146	0	FALSE	3	40500	1.031	sunrise
mecillinam	32	ng/mL	2022-03-17	C8	5146	60	FALSE	3	40500	1.012	sunrise
nickel(ii)	70	mM	2022-03-17	C9	5146	5	FALSE	3	40500	0.505	sunrise
novobiocin	37	ug/mL	2022-03-17	C10	5146	60	FALSE	3	40500	0.413	sunrise
urea	227	mM	2022-03-17	C11	5146	500	FALSE	3	40500	1.036	sunrise
vancomycin	56	ug/mL	2022-03-17	C12	5146	100	FALSE	3	40500	1.074	sunrise
none	0		2022-03-17	D1	5133	0	FALSE	4	40500	1.111	sunrise
mecillinam	32	ng/mL	2022-03-17	D2	5133	60	FALSE	4	40500	1.007	sunrise
nickel(ii)	70	mM	2022-03-17	D3	5133	5	FALSE	4	40500	0.464	sunrise
novobiocin	37	ug/mL	2022-03-17	D4	5133	60	FALSE	4	40500	0.435	sunrise
urea	227	mM	2022-03-17	D5	5133	500	FALSE	4	40500	1.049	sunrise
vancomycin	56	ug/mL	2022-03-17	D6	5133	100	FALSE	4	40500	1.034	sunrise
none	0		2022-03-17	D7	5146	0	FALSE	4	40500	1.033	sunrise
mecillinam	32	ng/mL	2022-03-17	D8	5146	60	FALSE	4	40500	1.025	sunrise
nickel(ii)	70	mM	2022-03-17	D9	5146	5	FALSE	4	40500	0.5	sunrise
novobiocin	37	ug/mL	2022-03-17	D10	5146	60	FALSE	4	40500	0.478	sunrise
urea	227	mM	2022-03-17	D11	5146	500	FALSE	4	40500	1.044	sunrise
vancomycin	56	ug/mL	2022-03-17	D12	5146	100	FALSE	4	40500	1.08	sunrise
none	0		2022-03-17	E1	5133	0	TRUE	1	40500	1.127	sunrise
mecillinam	32	ng/mL	2022-03-17	E2	5133	60	TRUE	1	40500	1.059	sunrise
nickel(ii)	70	mM	2022-03-17	E3	5133	5	TRUE	1	40500	0.483	sunrise
novobiocin	37	ug/mL	2022-03-17	E4	5133	60	TRUE	1	40500	0.485	sunrise
urea	227	mM	2022-03-17	E5	5133	500	TRUE	1	40500	1.008	sunrise
vancomycin	56	ug/mL	2022-03-17	E6	5133	100	TRUE	1	40500	1.029	sunrise
none	0		2022-03-17	E7	5146	0	TRUE	1	40500	0.997	sunrise
mecillinam	32	ng/mL	2022-03-17	E8	5146	60	TRUE	1	40500	1.006	sunrise
nickel(ii)	70	mM	2022-03-17	E9	5146	5	TRUE	1	40500	0.547	sunrise
novobiocin	37	ug/mL	2022-03-17	E10	5146	60	TRUE	1	40500	0.672	sunrise
urea	227	mM	2022-03-17	E11	5146	500	TRUE	1	40500	0.997	sunrise
vancomycin	56	ug/mL	2022-03-17	E12	5146	100	TRUE	1	40500	1.032	sunrise
none	0		2022-03-17	F1	5133	0	TRUE	2	40500	1.107	sunrise
mecillinam	32	ng/mL	2022-03-17	F2	5133	60	TRUE	2	40500	1.036	sunrise
nickel(ii)	70	mM	2022-03-17	F3	5133	5	TRUE	2	40500	0.437	sunrise
novobiocin	37	ug/mL	2022-03-17	F4	5133	60	TRUE	2	40500	0.445	sunrise
urea	227	mM	2022-03-17	F5	5133	500	TRUE	2	40500	1.006	sunrise
vancomycin	56	ug/mL	2022-03-17	F6	5133	100	TRUE	2	40500	1.024	sunrise
none	0		2022-03-17	F7	5146	0	TRUE	2	40500	1.007	sunrise
mecillinam	32	ng/mL	2022-03-17	F8	5146	60	TRUE	2	40500	1.001	sunrise
nickel(ii)	70	mM	2022-03-17	F9	5146	5	TRUE	2	40500	0.55	sunrise
novobiocin	37	ug/mL	2022-03-17	F10	5146	60	TRUE	2	40500	0.652	sunrise
urea	227	mM	2022-03-17	F11	5146	500	TRUE	2	40500	0.973	sunrise
vancomycin	56	ug/mL	2022-03-17	F12	5146	100	TRUE	2	40500	1.014	sunrise
none	0		2022-03-17	G1	5133	0	TRUE	3	40500	1.147	sunrise
mecillinam	32	ng/mL	2022-03-17	G2	5133	60	TRUE	3	40500	0.966	sunrise
nickel(ii)	70	mM	2022-03-17	G3	5133	5	TRUE	3	40500	0.436	sunrise
novobiocin	37	ug/mL	2022-03-17	G4	5133	60	TRUE	3	40500	0.478	sunrise
urea	227	mM	2022-03-17	G5	5133	500	TRUE	3	40500	0.888	sunrise
vancomycin	56	ug/mL	2022-03-17	G6	5133	100	TRUE	3	40500	0.967	sunrise
none	0		2022-03-17	G7	5146	0	TRUE	3	40500	1.033	sunrise
mecillinam	32	ng/mL	2022-03-17	G8	5146	60	TRUE	3	40500	1.029	sunrise
nickel(ii)	70	mM	2022-03-17	G9	5146	5	TRUE	3	40500	0.54	sunrise
novobiocin	37	ug/mL	2022-03-17	G10	5146	60	TRUE	3	40500	0.662	sunrise
urea	227	mM	2022-03-17	G11	5146	500	TRUE	3	40500	1.031	sunrise
vancomycin	56	ug/mL	2022-03-17	G12	5146	100	TRUE	3	40500	1.078	sunrise
none	0		2022-03-17	H1	5133	0	TRUE	4	40500	1.079	sunrise
mecillinam	32	ng/mL	2022-03-17	H2	5133	60	TRUE	4	40500	0.926	sunrise
nickel(ii)	70	mM	2022-03-17	H3	5133	5	TRUE	4	40500	0.549	sunrise
novobiocin	37	ug/mL	2022-03-17	H4	5133	60	TRUE	4	40500	0.468	sunrise
urea	227	mM	2022-03-17	H5	5133	500	TRUE	4	40500	0.986	sunrise
vancomycin	56	ug/mL	2022-03-17	H6	5133	100	TRUE	4	40500	0.996	sunrise
none	0		2022-03-17	H7	5146	0	TRUE	4	40500	1.051	sunrise
mecillinam	32	ng/mL	2022-03-17	H8	5146	60	TRUE	4	40500	1.063	sunrise
nickel(ii)	70	mM	2022-03-17	H9	5146	5	TRUE	4	40500	0.62	sunrise
novobiocin	37	ug/mL	2022-03-17	H10	5146	60	TRUE	4	40500	0.741	sunrise
urea	227	mM	2022-03-17	H11	5146	500	TRUE	4	40500	1.07	sunrise
vancomycin	56	ug/mL	2022-03-17	H12	5146	100	TRUE	4	40500	1.103	sunrise
none	0		2022-03-17	A1	5133	0	FALSE	1	41400	1.092	sunrise
mecillinam	32	ng/mL	2022-03-17	A2	5133	60	FALSE	1	41400	1.054	sunrise
nickel(ii)	70	mM	2022-03-17	A3	5133	5	FALSE	1	41400	0.445	sunrise
novobiocin	37	ug/mL	2022-03-17	A4	5133	60	FALSE	1	41400	0.443	sunrise
urea	227	mM	2022-03-17	A5	5133	500	FALSE	1	41400	1.058	sunrise
vancomycin	56	ug/mL	2022-03-17	A6	5133	100	FALSE	1	41400	1.05	sunrise
none	0		2022-03-17	A7	5146	0	FALSE	1	41400	1.049	sunrise
mecillinam	32	ng/mL	2022-03-17	A8	5146	60	FALSE	1	41400	1.072	sunrise
nickel(ii)	70	mM	2022-03-17	A9	5146	5	FALSE	1	41400	0.443	sunrise
novobiocin	37	ug/mL	2022-03-17	A10	5146	60	FALSE	1	41400	0.487	sunrise
urea	227	mM	2022-03-17	A11	5146	500	FALSE	1	41400	1.057	sunrise
vancomycin	56	ug/mL	2022-03-17	A12	5146	100	FALSE	1	41400	1.015	sunrise
none	0		2022-03-17	B1	5133	0	FALSE	2	41400	0.984	sunrise
mecillinam	32	ng/mL	2022-03-17	B2	5133	60	FALSE	2	41400	1.048	sunrise
nickel(ii)	70	mM	2022-03-17	B3	5133	5	FALSE	2	41400	0.454	sunrise
novobiocin	37	ug/mL	2022-03-17	B4	5133	60	FALSE	2	41400	0.475	sunrise
urea	227	mM	2022-03-17	B5	5133	500	FALSE	2	41400	0.98	sunrise
vancomycin	56	ug/mL	2022-03-17	B6	5133	100	FALSE	2	41400	1.036	sunrise
none	0		2022-03-17	B7	5146	0	FALSE	2	41400	1.039	sunrise
mecillinam	32	ng/mL	2022-03-17	B8	5146	60	FALSE	2	41400	1.02	sunrise
nickel(ii)	70	mM	2022-03-17	B9	5146	5	FALSE	2	41400	0.447	sunrise
