Chemical	cJMP	Unit	Date	Well	Organism	Dose	Induced	Rep	Time	OD600	Instrument
nickel(ii)	70	mM	2022-03-09	B10	5142	1	FALSE	2	48398.8	0.7327	icontrol
novobiocin	37	ug/mL	2022-03-09	B11	5142	30	FALSE	2	48398.8	0.6938	icontrol
urea	227	mM	2022-03-09	B12	5142	750	FALSE	2	48398.8	0.1133	icontrol
none	0		2022-03-09	C1	5111	NA	FALSE	3	48398.8	0.6951	icontrol
deoxycholate	177	%w/v	2022-03-09	C2	5111	1	FALSE	3	48398.8	0.4983	icontrol
mecillinam	32	ng/mL	2022-03-09	C3	5111	30	FALSE	3	48398.8	0.7367	icontrol
nickel(ii)	70	mM	2022-03-09	C4	5111	1	FALSE	3	48398.8	0.5655	icontrol
novobiocin	37	ug/mL	2022-03-09	C5	5111	30	FALSE	3	48398.8	0.6933	icontrol
urea	227	mM	2022-03-09	C6	5111	750	FALSE	3	48398.8	0.1756	icontrol
none	0		2022-03-09	C7	5142	NA	FALSE	3	48398.8	0.7467	icontrol
deoxycholate	177	%w/v	2022-03-09	C8	5142	1	FALSE	3	48398.8	0.5183	icontrol
mecillinam	32	ng/mL	2022-03-09	C9	5142	30	FALSE	3	48398.8	0.7682	icontrol
nickel(ii)	70	mM	2022-03-09	C10	5142	1	FALSE	3	48398.8	0.753	icontrol
novobiocin	37	ug/mL	2022-03-09	C11	5142	30	FALSE	3	48398.8	0.6848	icontrol
urea	227	mM	2022-03-09	C12	5142	750	FALSE	3	48398.8	0.1158	icontrol
none	0		2022-03-09	D1	5111	NA	FALSE	4	48398.8	0.5089	icontrol
deoxycholate	177	%w/v	2022-03-09	D2	5111	1	FALSE	4	48398.8	0.5049	icontrol
mecillinam	32	ng/mL	2022-03-09	D3	5111	30	FALSE	4	48398.8	0.7231	icontrol
nickel(ii)	70	mM	2022-03-09	D4	5111	1	FALSE	4	48398.8	0.5609	icontrol
novobiocin	37	ug/mL	2022-03-09	D5	5111	30	FALSE	4	48398.8	0.6865	icontrol
urea	227	mM	2022-03-09	D6	5111	750	FALSE	4	48398.8	0.195	icontrol
none	0		2022-03-09	D7	5142	NA	FALSE	4	48398.8	0.7529	icontrol
deoxycholate	177	%w/v	2022-03-09	D8	5142	1	FALSE	4	48398.8	0.51	icontrol
mecillinam	32	ng/mL	2022-03-09	D9	5142	30	FALSE	4	48398.8	0.7595	icontrol
nickel(ii)	70	mM	2022-03-09	D10	5142	1	FALSE	4	48398.8	0.7494	icontrol
novobiocin	37	ug/mL	2022-03-09	D11	5142	30	FALSE	4	48398.8	0.6632	icontrol
urea	227	mM	2022-03-09	D12	5142	750	FALSE	4	48398.8	0.0971	icontrol
none	0		2022-03-09	E1	5111	NA	TRUE	1	48398.8	0.5273	icontrol
deoxycholate	177	%w/v	2022-03-09	E2	5111	1	TRUE	1	48398.8	0.4948	icontrol
mecillinam	32	ng/mL	2022-03-09	E3	5111	30	TRUE	1	48398.8	0.7167	icontrol
nickel(ii)	70	mM	2022-03-09	E4	5111	1	TRUE	1	48398.8	0.5858	icontrol
novobiocin	37	ug/mL	2022-03-09	E5	5111	30	TRUE	1	48398.8	0.6867	icontrol
urea	227	mM	2022-03-09	E6	5111	750	TRUE	1	48398.8	0.1722	icontrol
none	0		2022-03-09	E7	5142	NA	TRUE	1	48398.8	0.7612	icontrol
deoxycholate	177	%w/v	2022-03-09	E8	5142	1	TRUE	1	48398.8	0.4571	icontrol
mecillinam	32	ng/mL	2022-03-09	E9	5142	30	TRUE	1	48398.8	0.7509	icontrol
nickel(ii)	70	mM	2022-03-09	E10	5142	1	TRUE	1	48398.8	0.7529	icontrol
novobiocin	37	ug/mL	2022-03-09	E11	5142	30	TRUE	1	48398.8	0.6527	icontrol
urea	227	mM	2022-03-09	E12	5142	750	TRUE	1	48398.8	0.0993	icontrol
none	0		2022-03-09	F1	5111	NA	TRUE	2	48398.8	0.6775	icontrol
deoxycholate	177	%w/v	2022-03-09	F2	5111	1	TRUE	2	48398.8	0.5089	icontrol
mecillinam	32	ng/mL	2022-03-09	F3	5111	30	TRUE	2	48398.8	0.7163	icontrol
nickel(ii)	70	mM	2022-03-09	F4	5111	1	TRUE	2	48398.8	0.6127	icontrol
novobiocin	37	ug/mL	2022-03-09	F5	5111	30	TRUE	2	48398.8	0.6846	icontrol
urea	227	mM	2022-03-09	F6	5111	750	TRUE	2	48398.8	0.1679	icontrol
none	0		2022-03-09	F7	5142	NA	TRUE	2	48398.8	0.74	icontrol
deoxycholate	177	%w/v	2022-03-09	F8	5142	1	TRUE	2	48398.8	0.4492	icontrol
mecillinam	32	ng/mL	2022-03-09	F9	5142	30	TRUE	2	48398.8	0.7427	icontrol
nickel(ii)	70	mM	2022-03-09	F10	5142	1	TRUE	2	48398.8	0.745	icontrol
novobiocin	37	ug/mL	2022-03-09	F11	5142	30	TRUE	2	48398.8	0.6773	icontrol
urea	227	mM	2022-03-09	F12	5142	750	TRUE	2	48398.8	0.1219	icontrol
none	0		2022-03-09	G1	5111	NA	TRUE	3	48398.8	0.6961	icontrol
deoxycholate	177	%w/v	2022-03-09	G2	5111	1	TRUE	3	48398.8	0.5002	icontrol
mecillinam	32	ng/mL	2022-03-09	G3	5111	30	TRUE	3	48398.8	0.7105	icontrol
nickel(ii)	70	mM	2022-03-09	G4	5111	1	TRUE	3	48398.8	0.6229	icontrol
novobiocin	37	ug/mL	2022-03-09	G5	5111	30	TRUE	3	48398.8	0.6709	icontrol
urea	227	mM	2022-03-09	G6	5111	750	TRUE	3	48398.8	0.1313	icontrol
none	0		2022-03-09	G7	5142	NA	TRUE	3	48398.8	0.7208	icontrol
deoxycholate	177	%w/v	2022-03-09	G8	5142	1	TRUE	3	48398.8	0.4382	icontrol
mecillinam	32	ng/mL	2022-03-09	G9	5142	30	TRUE	3	48398.8	0.7327	icontrol
nickel(ii)	70	mM	2022-03-09	G10	5142	1	TRUE	3	48398.8	0.7546	icontrol
novobiocin	37	ug/mL	2022-03-09	G11	5142	30	TRUE	3	48398.8	0.6914	icontrol
urea	227	mM	2022-03-09	G12	5142	750	TRUE	3	48398.8	0.1378	icontrol
none	0		2022-03-09	H1	5111	NA	TRUE	4	48398.8	0.6705	icontrol
deoxycholate	177	%w/v	2022-03-09	H2	5111	1	TRUE	4	48398.8	0.5183	icontrol
mecillinam	32	ng/mL	2022-03-09	H3	5111	30	TRUE	4	48398.8	0.6719	icontrol
nickel(ii)	70	mM	2022-03-09	H4	5111	1	TRUE	4	48398.8	0.588	icontrol
novobiocin	37	ug/mL	2022-03-09	H5	5111	30	TRUE	4	48398.8	0.6053	icontrol
urea	227	mM	2022-03-09	H6	5111	750	TRUE	4	48398.8	0.1037	icontrol
none	0		2022-03-09	H7	5142	NA	TRUE	4	48398.8	0.4207	icontrol
deoxycholate	177	%w/v	2022-03-09	H8	5142	1	TRUE	4	48398.8	0.3852	icontrol
mecillinam	32	ng/mL	2022-03-09	H9	5142	30	TRUE	4	48398.8	0.6831	icontrol
nickel(ii)	70	mM	2022-03-09	H10	5142	1	TRUE	4	48398.8	0.7184	icontrol
novobiocin	37	ug/mL	2022-03-09	H11	5142	30	TRUE	4	48398.8	0.6668	icontrol
urea	227	mM	2022-03-09	H12	5142	750	TRUE	4	48398.8	0.125	icontrol
none	0		2022-03-09	A1	5111	NA	FALSE	1	49278.8	0.6939	icontrol
deoxycholate	177	%w/v	2022-03-09	A2	5111	1	FALSE	1	49278.8	0.4842	icontrol
mecillinam	32	ng/mL	2022-03-09	A3	5111	30	FALSE	1	49278.8	0.7034	icontrol
nickel(ii)	70	mM	2022-03-09	A4	5111	1	FALSE	1	49278.8	0.5271	icontrol
novobiocin	37	ug/mL	2022-03-09	A5	5111	30	FALSE	1	49278.8	0.6355	icontrol
urea	227	mM	2022-03-09	A6	5111	750	FALSE	1	49278.8	0.1006	icontrol
none	0		2022-03-09	A7	5142	NA	FALSE	1	49278.8	0.4698	icontrol
deoxycholate	177	%w/v	2022-03-09	A8	5142	1	FALSE	1	49278.8	0.5079	icontrol
mecillinam	32	ng/mL	2022-03-09	A9	5142	30	FALSE	1	49278.8	0.6804	icontrol
nickel(ii)	70	mM	2022-03-09	A10	5142	1	FALSE	1	49278.8	0.7019	icontrol
novobiocin	37	ug/mL	2022-03-09	A11	5142	30	FALSE	1	49278.8	0.664	icontrol
urea	227	mM	2022-03-09	A12	5142	750	FALSE	1	49278.8	0.1049	icontrol
none	0		2022-03-09	B1	5111	NA	FALSE	2	49278.8	0.7018	icontrol
deoxycholate	177	%w/v	2022-03-09	B2	5111	1	FALSE	2	49278.8	0.4937	icontrol
mecillinam	32	ng/mL	2022-03-09	B3	5111	30	FALSE	2	49278.8	0.7389	icontrol
nickel(ii)	70	mM	2022-03-09	B4	5111	1	FALSE	2	49278.8	0.5546	icontrol
novobiocin	37	ug/mL	2022-03-09	B5	5111	30	FALSE	2	49278.8	0.6719	icontrol
urea	227	mM	2022-03-09	B6	5111	750	FALSE	2	49278.8	0.1371	icontrol
none	0		2022-03-09	B7	5142	NA	FALSE	2	49278.8	0.6952	icontrol
deoxycholate	177	%w/v	2022-03-09	B8	5142	1	FALSE	2	49278.8	0.5059	icontrol
mecillinam	32	ng/mL	2022-03-09	B9	5142	30	FALSE	2	49278.8	0.7676	icontrol
nickel(ii)	70	mM	2022-03-09	B10	5142	1	FALSE	2	49278.8	0.7299	icontrol
novobiocin	37	ug/mL	2022-03-09	B11	5142	30	FALSE	2	49278.8	0.694	icontrol
urea	227	mM	2022-03-09	B12	5142	750	FALSE	2	49278.8	0.1142	icontrol
none	0		2022-03-09	C1	5111	NA	FALSE	3	49278.8	0.6925	icontrol
deoxycholate	177	%w/v	2022-03-09	C2	5111	1	FALSE	3	49278.8	0.4976	icontrol
mecillinam	32	ng/mL	2022-03-09	C3	5111	30	FALSE	3	49278.8	0.7374	icontrol
nickel(ii)	70	mM	2022-03-09	C4	5111	1	FALSE	3	49278.8	0.5669	icontrol
novobiocin	37	ug/mL	2022-03-09	C5	5111	30	FALSE	3	49278.8	0.6892	icontrol
urea	227	mM	2022-03-09	C6	5111	750	FALSE	3	49278.8	0.1836	icontrol
none	0		2022-03-09	C7	5142	NA	FALSE	3	49278.8	0.7502	icontrol
deoxycholate	177	%w/v	2022-03-09	C8	5142	1	FALSE	3	49278.8	0.5015	icontrol
mecillinam	32	ng/mL	2022-03-09	C9	5142	30	FALSE	3	49278.8	0.7584	icontrol
nickel(ii)	70	mM	2022-03-09	C10	5142	1	FALSE	3	49278.8	0.7519	icontrol
novobiocin	37	ug/mL	2022-03-09	C11	5142	30	FALSE	3	49278.8	0.6794	icontrol
urea	227	mM	2022-03-09	C12	5142	750	FALSE	3	49278.8	0.116	icontrol
none	0		2022-03-09	D1	5111	NA	FALSE	4	49278.8	0.5009	icontrol
deoxycholate	177	%w/v	2022-03-09	D2	5111	1	FALSE	4	49278.8	0.5068	icontrol
mecillinam	32	ng/mL	2022-03-09	D3	5111	30	FALSE	4	49278.8	0.7171	icontrol
nickel(ii)	70	mM	2022-03-09	D4	5111	1	FALSE	4	49278.8	0.5606	icontrol
novobiocin	37	ug/mL	2022-03-09	D5	5111	30	FALSE	4	49278.8	0.6821	icontrol
urea	227	mM	2022-03-09	D6	5111	750	FALSE	4	49278.8	0.2054	icontrol
none	0		2022-03-09	D7	5142	NA	FALSE	4	49278.8	0.7446	icontrol
deoxycholate	177	%w/v	2022-03-09	D8	5142	1	FALSE	4	49278.8	0.5022	icontrol
mecillinam	32	ng/mL	2022-03-09	D9	5142	30	FALSE	4	49278.8	0.7511	icontrol
nickel(ii)	70	mM	2022-03-09	D10	5142	1	FALSE	4	49278.8	0.7404	icontrol
novobiocin	37	ug/mL	2022-03-09	D11	5142	30	FALSE	4	49278.8	0.6578	icontrol
urea	227	mM	2022-03-09	D12	5142	750	FALSE	4	49278.8	0.0964	icontrol
none	0		2022-03-09	E1	5111	NA	TRUE	1	49278.8	0.5192	icontrol
deoxycholate	177	%w/v	2022-03-09	E2	5111	1	TRUE	1	49278.8	0.496	icontrol
mecillinam	32	ng/mL	2022-03-09	E3	5111	30	TRUE	1	49278.8	0.7129	icontrol
nickel(ii)	70	mM	2022-03-09	E4	5111	1	TRUE	1	49278.8	0.5858	icontrol
novobiocin	37	ug/mL	2022-03-09	E5	5111	30	TRUE	1	49278.8	0.6841	icontrol
urea	227	mM	2022-03-09	E6	5111	750	TRUE	1	49278.8	0.1733	icontrol
none	0		2022-03-09	E7	5142	NA	TRUE	1	49278.8	0.7527	icontrol
deoxycholate	177	%w/v	2022-03-09	E8	5142	1	TRUE	1	49278.8	0.4983	icontrol
mecillinam	32	ng/mL	2022-03-09	E9	5142	30	TRUE	1	49278.8	0.7505	icontrol
nickel(ii)	70	mM	2022-03-09	E10	5142	1	TRUE	1	49278.8	0.7464	icontrol
novobiocin	37	ug/mL	2022-03-09	E11	5142	30	TRUE	1	49278.8	0.6526	icontrol
urea	227	mM	2022-03-09	E12	5142	750	TRUE	1	49278.8	0.0994	icontrol
none	0		2022-03-09	F1	5111	NA	TRUE	2	49278.8	0.6759	icontrol
deoxycholate	177	%w/v	2022-03-09	F2	5111	1	TRUE	2	49278.8	0.5097	icontrol
mecillinam	32	ng/mL	2022-03-09	F3	5111	30	TRUE	2	49278.8	0.7136	icontrol
nickel(ii)	70	mM	2022-03-09	F4	5111	1	TRUE	2	49278.8	0.6132	icontrol
novobiocin	37	ug/mL	2022-03-09	F5	5111	30	TRUE	2	49278.8	0.6767	icontrol
urea	227	mM	2022-03-09	F6	5111	750	TRUE	2	49278.8	0.1723	icontrol
none	0		2022-03-09	F7	5142	NA	TRUE	2	49278.8	0.7345	icontrol
deoxycholate	177	%w/v	2022-03-09	F8	5142	1	TRUE	2	49278.8	0.4435	icontrol
mecillinam	32	ng/mL	2022-03-09	F9	5142	30	TRUE	2	49278.8	0.7457	icontrol
nickel(ii)	70	mM	2022-03-09	F10	5142	1	TRUE	2	49278.8	0.7378	icontrol
novobiocin	37	ug/mL	2022-03-09	F11	5142	30	TRUE	2	49278.8	0.6775	icontrol
urea	227	mM	2022-03-09	F12	5142	750	TRUE	2	49278.8	0.1234	icontrol
none	0		2022-03-09	G1	5111	NA	TRUE	3	49278.8	0.6929	icontrol
deoxycholate	177	%w/v	2022-03-09	G2	5111	1	TRUE	3	49278.8	0.4984	icontrol
mecillinam	32	ng/mL	2022-03-09	G3	5111	30	TRUE	3	49278.8	0.7112	icontrol
nickel(ii)	70	mM	2022-03-09	G4	5111	1	TRUE	3	49278.8	0.6222	icontrol
novobiocin	37	ug/mL	2022-03-09	G5	5111	30	TRUE	3	49278.8	0.6687	icontrol
urea	227	mM	2022-03-09	G6	5111	750	TRUE	3	49278.8	0.1301	icontrol
none	0		2022-03-09	G7	5142	NA	TRUE	3	49278.8	0.7143	icontrol
deoxycholate	177	%w/v	2022-03-09	G8	5142	1	TRUE	3	49278.8	0.4187	icontrol
mecillinam	32	ng/mL	2022-03-09	G9	5142	30	TRUE	3	49278.8	0.7294	icontrol
nickel(ii)	70	mM	2022-03-09	G10	5142	1	TRUE	3	49278.8	0.7519	icontrol
novobiocin	37	ug/mL	2022-03-09	G11	5142	30	TRUE	3	49278.8	0.6892	icontrol
urea	227	mM	2022-03-09	G12	5142	750	TRUE	3	49278.8	0.1391	icontrol
none	0		2022-03-09	H1	5111	NA	TRUE	4	49278.8	0.6654	icontrol
deoxycholate	177	%w/v	2022-03-09	H2	5111	1	TRUE	4	49278.8	0.5181	icontrol
mecillinam	32	ng/mL	2022-03-09	H3	5111	30	TRUE	4	49278.8	0.6702	icontrol
nickel(ii)	70	mM	2022-03-09	H4	5111	1	TRUE	4	49278.8	0.5868	icontrol
novobiocin	37	ug/mL	2022-03-09	H5	5111	30	TRUE	4	49278.8	0.6017	icontrol
urea	227	mM	2022-03-09	H6	5111	750	TRUE	4	49278.8	0.1021	icontrol
none	0		2022-03-09	H7	5142	NA	TRUE	4	49278.8	0.405	icontrol
deoxycholate	177	%w/v	2022-03-09	H8	5142	1	TRUE	4	49278.8	0.4561	icontrol
mecillinam	32	ng/mL	2022-03-09	H9	5142	30	TRUE	4	49278.8	0.6879	icontrol
nickel(ii)	70	mM	2022-03-09	H10	5142	1	TRUE	4	49278.8	0.7149	icontrol
novobiocin	37	ug/mL	2022-03-09	H11	5142	30	TRUE	4	49278.8	0.6624	icontrol
urea	227	mM	2022-03-09	H12	5142	750	TRUE	4	49278.8	0.1245	icontrol
none	0		2022-03-09	A1	5111	NA	FALSE	1	50158.8	0.6934	icontrol
deoxycholate	177	%w/v	2022-03-09	A2	5111	1	FALSE	1	50158.8	0.4894	icontrol
mecillinam	32	ng/mL	2022-03-09	A3	5111	30	FALSE	1	50158.8	0.7075	icontrol
nickel(ii)	70	mM	2022-03-09	A4	5111	1	FALSE	1	50158.8	0.5298	icontrol
novobiocin	37	ug/mL	2022-03-09	A5	5111	30	FALSE	1	50158.8	0.6328	icontrol
urea	227	mM	2022-03-09	A6	5111	750	FALSE	1	50158.8	0.0999	icontrol
none	0		2022-03-09	A7	5142	NA	FALSE	1	50158.8	0.4663	icontrol
deoxycholate	177	%w/v	2022-03-09	A8	5142	1	FALSE	1	50158.8	0.5012	icontrol
mecillinam	32	ng/mL	2022-03-09	A9	5142	30	FALSE	1	50158.8	0.6745	icontrol
nickel(ii)	70	mM	2022-03-09	A10	5142	1	FALSE	1	50158.8	0.7073	icontrol
novobiocin	37	ug/mL	2022-03-09	A11	5142	30	FALSE	1	50158.8	0.6637	icontrol
urea	227	mM	2022-03-09	A12	5142	750	FALSE	1	50158.8	0.1058	icontrol
none	0		2022-03-09	B1	5111	NA	FALSE	2	50158.8	0.7006	icontrol
deoxycholate	177	%w/v	2022-03-09	B2	5111	1	FALSE	2	50158.8	0.4915	icontrol
mecillinam	32	ng/mL	2022-03-09	B3	5111	30	FALSE	2	50158.8	0.7396	icontrol
nickel(ii)	70	mM	2022-03-09	B4	5111	1	FALSE	2	50158.8	0.5517	icontrol
novobiocin	37	ug/mL	2022-03-09	B5	5111	30	FALSE	2	50158.8	0.6677	icontrol
urea	227	mM	2022-03-09	B6	5111	750	FALSE	2	50158.8	0.138	icontrol
none	0		2022-03-09	B7	5142	NA	FALSE	2	50158.8	0.69	icontrol
deoxycholate	177	%w/v	2022-03-09	B8	5142	1	FALSE	2	50158.8	0.5065	icontrol
mecillinam	32	ng/mL	2022-03-09	B9	5142	30	FALSE	2	50158.8	0.7477	icontrol
nickel(ii)	70	mM	2022-03-09	B10	5142	1	FALSE	2	50158.8	0.741	icontrol
novobiocin	37	ug/mL	2022-03-09	B11	5142	30	FALSE	2	50158.8	0.6908	icontrol
urea	227	mM	2022-03-09	B12	5142	750	FALSE	2	50158.8	0.1165	icontrol
none	0		2022-03-09	C1	5111	NA	FALSE	3	50158.8	0.6899	icontrol
deoxycholate	177	%w/v	2022-03-09	C2	5111	1	FALSE	3	50158.8	0.497	icontrol
mecillinam	32	ng/mL	2022-03-09	C3	5111	30	FALSE	3	50158.8	0.7425	icontrol
nickel(ii)	70	mM	2022-03-09	C4	5111	1	FALSE	3	50158.8	0.5683	icontrol
novobiocin	37	ug/mL	2022-03-09	C5	5111	30	FALSE	3	50158.8	0.6886	icontrol
urea	227	mM	2022-03-09	C6	5111	750	FALSE	3	50158.8	0.1925	icontrol
none	0		2022-03-09	C7	5142	NA	FALSE	3	50158.8	0.7568	icontrol
deoxycholate	177	%w/v	2022-03-09	C8	5142	1	FALSE	3	50158.8	0.4996	icontrol
mecillinam	32	ng/mL	2022-03-09	C9	5142	30	FALSE	3	50158.8	0.7698	icontrol
nickel(ii)	70	mM	2022-03-09	C10	5142	1	FALSE	3	50158.8	0.7539	icontrol
novobiocin	37	ug/mL	2022-03-09	C11	5142	30	FALSE	3	50158.8	0.6816	icontrol
urea	227	mM	2022-03-09	C12	5142	750	FALSE	3	50158.8	0.1168	icontrol
none	0		2022-03-09	D1	5111	NA	FALSE	4	50158.8	0.4913	icontrol
deoxycholate	177	%w/v	2022-03-09	D2	5111	1	FALSE	4	50158.8	0.504	icontrol
mecillinam	32	ng/mL	2022-03-09	D3	5111	30	FALSE	4	50158.8	0.719	icontrol
nickel(ii)	70	mM	2022-03-09	D4	5111	1	FALSE	4	50158.8	0.5631	icontrol
novobiocin	37	ug/mL	2022-03-09	D5	5111	30	FALSE	4	50158.8	0.6827	icontrol
urea	227	mM	2022-03-09	D6	5111	750	FALSE	4	50158.8	0.2218	icontrol
none	0		2022-03-09	D7	5142	NA	FALSE	4	50158.8	0.7426	icontrol
deoxycholate	177	%w/v	2022-03-09	D8	5142	1	FALSE	4	50158.8	0.5015	icontrol
mecillinam	32	ng/mL	2022-03-09	D9	5142	30	FALSE	4	50158.8	0.7573	icontrol
nickel(ii)	70	mM	2022-03-09	D10	5142	1	FALSE	4	50158.8	0.7468	icontrol
novobiocin	37	ug/mL	2022-03-09	D11	5142	30	FALSE	4	50158.8	0.6607	icontrol
urea	227	mM	2022-03-09	D12	5142	750	FALSE	4	50158.8	0.0963	icontrol
none	0		2022-03-09	E1	5111	NA	TRUE	1	50158.8	0.5132	icontrol
deoxycholate	177	%w/v	2022-03-09	E2	5111	1	TRUE	1	50158.8	0.4928	icontrol
mecillinam	32	ng/mL	2022-03-09	E3	5111	30	TRUE	1	50158.8	0.7091	icontrol
nickel(ii)	70	mM	2022-03-09	E4	5111	1	TRUE	1	50158.8	0.5917	icontrol
novobiocin	37	ug/mL	2022-03-09	E5	5111	30	TRUE	1	50158.8	0.6857	icontrol
urea	227	mM	2022-03-09	E6	5111	750	TRUE	1	50158.8	0.1689	icontrol
none	0		2022-03-09	E7	5142	NA	TRUE	1	50158.8	0.7609	icontrol
deoxycholate	177	%w/v	2022-03-09	E8	5142	1	TRUE	1	50158.8	0.4982	icontrol
mecillinam	32	ng/mL	2022-03-09	E9	5142	30	TRUE	1	50158.8	0.7564	icontrol
nickel(ii)	70	mM	2022-03-09	E10	5142	1	TRUE	1	50158.8	0.7472	icontrol
novobiocin	37	ug/mL	2022-03-09	E11	5142	30	TRUE	1	50158.8	0.6367	icontrol
urea	227	mM	2022-03-09	E12	5142	750	TRUE	1	50158.8	0.0983	icontrol
none	0		2022-03-09	F1	5111	NA	TRUE	2	50158.8	0.6763	icontrol
deoxycholate	177	%w/v	2022-03-09	F2	5111	1	TRUE	2	50158.8	0.5061	icontrol
mecillinam	32	ng/mL	2022-03-09	F3	5111	30	TRUE	2	50158.8	0.7138	icontrol
nickel(ii)	70	mM	2022-03-09	F4	5111	1	TRUE	2	50158.8	0.6189	icontrol
novobiocin	37	ug/mL	2022-03-09	F5	5111	30	TRUE	2	50158.8	0.6778	icontrol
urea	227	mM	2022-03-09	F6	5111	750	TRUE	2	50158.8	0.1786	icontrol
none	0		2022-03-09	F7	5142	NA	TRUE	2	50158.8	0.7325	icontrol
deoxycholate	177	%w/v	2022-03-09	F8	5142	1	TRUE	2	50158.8	0.4749	icontrol
mecillinam	32	ng/mL	2022-03-09	F9	5142	30	TRUE	2	50158.8	0.7443	icontrol
nickel(ii)	70	mM	2022-03-09	F10	5142	1	TRUE	2	50158.8	0.7371	icontrol
novobiocin	37	ug/mL	2022-03-09	F11	5142	30	TRUE	2	50158.8	0.681	icontrol
urea	227	mM	2022-03-09	F12	5142	750	TRUE	2	50158.8	0.1229	icontrol
none	0		2022-03-09	G1	5111	NA	TRUE	3	50158.8	0.6913	icontrol
deoxycholate	177	%w/v	2022-03-09	G2	5111	1	TRUE	3	50158.8	0.498	icontrol
mecillinam	32	ng/mL	2022-03-09	G3	5111	30	TRUE	3	50158.8	0.7066	icontrol
nickel(ii)	70	mM	2022-03-09	G4	5111	1	TRUE	3	50158.8	0.6203	icontrol
novobiocin	37	ug/mL	2022-03-09	G5	5111	30	TRUE	3	50158.8	0.6688	icontrol
urea	227	mM	2022-03-09	G6	5111	750	TRUE	3	50158.8	0.1298	icontrol
none	0		2022-03-09	G7	5142	NA	TRUE	3	50158.8	0.7173	icontrol
deoxycholate	177	%w/v	2022-03-09	G8	5142	1	TRUE	3	50158.8	0.4449	icontrol
mecillinam	32	ng/mL	2022-03-09	G9	5142	30	TRUE	3	50158.8	0.7318	icontrol
nickel(ii)	70	mM	2022-03-09	G10	5142	1	TRUE	3	50158.8	0.7505	icontrol
novobiocin	37	ug/mL	2022-03-09	G11	5142	30	TRUE	3	50158.8	0.6897	icontrol
urea	227	mM	2022-03-09	G12	5142	750	TRUE	3	50158.8	0.1428	icontrol
none	0		2022-03-09	H1	5111	NA	TRUE	4	50158.8	0.667	icontrol
deoxycholate	177	%w/v	2022-03-09	H2	5111	1	TRUE	4	50158.8	0.5141	icontrol
mecillinam	32	ng/mL	2022-03-09	H3	5111	30	TRUE	4	50158.8	0.6704	icontrol
nickel(ii)	70	mM	2022-03-09	H4	5111	1	TRUE	4	50158.8	0.5867	icontrol
novobiocin	37	ug/mL	2022-03-09	H5	5111	30	TRUE	4	50158.8	0.6003	icontrol
urea	227	mM	2022-03-09	H6	5111	750	TRUE	4	50158.8	0.1019	icontrol
none	0		2022-03-09	H7	5142	NA	TRUE	4	50158.8	0.3971	icontrol
deoxycholate	177	%w/v	2022-03-09	H8	5142	1	TRUE	4	50158.8	0.6028	icontrol
mecillinam	32	ng/mL	2022-03-09	H9	5142	30	TRUE	4	50158.8	0.6775	icontrol
nickel(ii)	70	mM	2022-03-09	H10	5142	1	TRUE	4	50158.8	0.7127	icontrol
novobiocin	37	ug/mL	2022-03-09	H11	5142	30	TRUE	4	50158.8	0.6605	icontrol
urea	227	mM	2022-03-09	H12	5142	750	TRUE	4	50158.8	0.1249	icontrol
none	0		2022-03-09	A1	5111	NA	FALSE	1	51038.7	0.6929	icontrol
deoxycholate	177	%w/v	2022-03-09	A2	5111	1	FALSE	1	51038.7	0.4855	icontrol
mecillinam	32	ng/mL	2022-03-09	A3	5111	30	FALSE	1	51038.7	0.7025	icontrol
nickel(ii)	70	mM	2022-03-09	A4	5111	1	FALSE	1	51038.7	0.5386	icontrol
novobiocin	37	ug/mL	2022-03-09	A5	5111	30	FALSE	1	51038.7	0.6333	icontrol
urea	227	mM	2022-03-09	A6	5111	750	FALSE	1	51038.7	0.1012	icontrol
none	0		2022-03-09	A7	5142	NA	FALSE	1	51038.7	0.4521	icontrol
deoxycholate	177	%w/v	2022-03-09	A8	5142	1	FALSE	1	51038.7	0.4997	icontrol
mecillinam	32	ng/mL	2022-03-09	A9	5142	30	FALSE	1	51038.7	0.6813	icontrol
nickel(ii)	70	mM	2022-03-09	A10	5142	1	FALSE	1	51038.7	0.7149	icontrol
novobiocin	37	ug/mL	2022-03-09	A11	5142	30	FALSE	1	51038.7	0.6623	icontrol
urea	227	mM	2022-03-09	A12	5142	750	FALSE	1	51038.7	0.1057	icontrol
none	0		2022-03-09	B1	5111	NA	FALSE	2	51038.7	0.7041	icontrol
deoxycholate	177	%w/v	2022-03-09	B2	5111	1	FALSE	2	51038.7	0.4947	icontrol
mecillinam	32	ng/mL	2022-03-09	B3	5111	30	FALSE	2	51038.7	0.7418	icontrol
nickel(ii)	70	mM	2022-03-09	B4	5111	1	FALSE	2	51038.7	0.557	icontrol
novobiocin	37	ug/mL	2022-03-09	B5	5111	30	FALSE	2	51038.7	0.6731	icontrol
urea	227	mM	2022-03-09	B6	5111	750	FALSE	2	51038.7	0.1394	icontrol
none	0		2022-03-09	B7	5142	NA	FALSE	2	51038.7	0.6866	icontrol
deoxycholate	177	%w/v	2022-03-09	B8	5142	1	FALSE	2	51038.7	0.5087	icontrol
mecillinam	32	ng/mL	2022-03-09	B9	5142	30	FALSE	2	51038.7	0.7599	icontrol
nickel(ii)	70	mM	2022-03-09	B10	5142	1	FALSE	2	51038.7	0.7542	icontrol
