name	annotation	FDR	Direction	type
Tetrahydrofolate biosynthetic process CL:1774	CL:1774	2.12788880915172	Down	term
mRNA binding GO:0003729	GO:0003729	2.12662022451347	Up	term
mRNA binding GO:0003729	GO:0003729	2.12662022451347	Up	term
mRNA binding GO:0003729	GO:0003729	2.12662022451347	Up	term
mRNA binding GO:0003729	GO:0003729	2.12662022451347	Up	term
mRNA binding GO:0003729	GO:0003729	2.12662022451347	Up	term
NusA, N-terminal domain superfamily IPR036555	IPR036555	2.12462702309261	Down	term
DNA topological change GO:0006265	GO:0006265	2.12200600034232	Down	term
DNA topological change GO:0006265	GO:0006265	2.12200600034232	Down	term
DNA topological change GO:0006265	GO:0006265	2.12200600034232	Down	term
Negative regulation of maltose transport GO:1902344	GO:1902344	2.11809797187425	Up	term
YcfL-like superfamily IPR038483	IPR038483	2.11429423611493	Down	term
Protein of unknown function DUF1107 IPR009491	IPR009491	2.10970510952164	Down	term
GTP cyclohydrolase I, C-terminal/NADPH-dependent 7-cyano-7-deazaguanine reductase IPR043133	IPR043133	2.10179561486308	Down	term
Glycerolipid metabolic process CL:2461	CL:2461	2.10034256068899	Down	term
Glycerolipid metabolic process CL:2461	CL:2461	2.10034256068899	Down	term
Lytic transglycosylase activity CL:988	CL:988	2.09227008563268	Down	term
Outer membrane protein, OmpA-like, conserved site IPR006690	IPR006690	2.090474711765	Down	term
NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain superfamily IPR037225	IPR037225	2.08748902668565	Up	term
Cellular response to nutrient GO:0031670	GO:0031670	2.08488099346572	Up	term
MsyB protein PF13984	PF13984	2.08057786124107	Up	term
Glucan metabolic process GO:0044042	GO:0044042	2.06288504708993	Up	term
Glucan metabolic process GO:0044042	GO:0044042	2.06288504708993	Up	term
Glucan metabolic process GO:0044042	GO:0044042	2.06288504708993	Up	term
Glucan metabolic process GO:0044042	GO:0044042	2.06288504708993	Up	term
Glucan metabolic process GO:0044042	GO:0044042	2.06288504708993	Up	term
Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain IPR005479	IPR005479	2.06288504708993	Down	term
Serine hydrolase activity GO:0017171	GO:0017171	2.05595128938529	Down	term
Serine hydrolase activity GO:0017171	GO:0017171	2.05595128938529	Down	term
Serine hydrolase activity GO:0017171	GO:0017171	2.05595128938529	Down	term
Serine hydrolase activity GO:0017171	GO:0017171	2.05595128938529	Down	term
Serine hydrolase activity GO:0017171	GO:0017171	2.05595128938529	Down	term
Serine hydrolase activity GO:0017171	GO:0017171	2.05595128938529	Down	term
Serine hydrolase activity GO:0017171	GO:0017171	2.05595128938529	Down	term
Tol-Pal system, TolA IPR014161	IPR014161	2.05102357574027	Down	term
Peptidase S1, PA clan IPR009003	IPR009003	2.04764968906396	Down	term
Peptidase S1, PA clan IPR009003	IPR009003	2.04764968906396	Down	term
histidyl-tRNA aminoacylation GO:0006427	GO:0006427	2.04574615556522	Up	term
Negative regulation of glycogen metabolic process GO:0070874	GO:0070874	2.04563474365757	Down	term
Chromosome segregation GO:0007059	GO:0007059	2.03867138938571	Down	term
Chromosome segregation GO:0007059	GO:0007059	2.03867138938571	Down	term
Chromosome segregation GO:0007059	GO:0007059	2.03867138938571	Down	term
Chromosome segregation GO:0007059	GO:0007059	2.03867138938571	Down	term
Isocitrate dehydrogenase (NADP+) activity GO:0004450	GO:0004450	2.02979692531161	Up	term
Pyrimidine-containing compound metabolic process GO:0072527	GO:0072527	2.01537448371581	Down	term
Pyrimidine-containing compound metabolic process GO:0072527	GO:0072527	2.01537448371581	Down	term
Pyrimidine-containing compound metabolic process GO:0072527	GO:0072527	2.01537448371581	Down	term
Pyrimidine-containing compound metabolic process GO:0072527	GO:0072527	2.01537448371581	Down	term
Pyrimidine-containing compound metabolic process GO:0072527	GO:0072527	2.01537448371581	Down	term
Pyrimidine-containing compound metabolic process GO:0072527	GO:0072527	2.01537448371581	Down	term
Peptidase S24, LexA-like IPR006197	IPR006197	2.01165875617145	Down	term
Phosphotransferase system, HPr serine phosphorylation site IPR002114	IPR002114	1.99547978678336	Up	term
Glycosylation-dependent protein binding GO:0140032	GO:0140032	1.99250763240389	Up	term
tRNA 5-end processing GO:0099116	GO:0099116	1.99099167563816	Up	term
Virion assembly GO:0019068	GO:0019068	1.99099167563816	Up	term
NADH:ubiquinone oxidoreductase, subunit 1, conserved site IPR018086	IPR018086	1.98752435909319	Up	term
Domain of unknown function DUF4115 IPR025194	IPR025194	1.9838866320028	Down	term
Tol-Pal system-associated acyl-CoA thioesterase IPR014166	IPR014166	1.9838866320028	Down	term
Transcriptional attenuation by ribosome GO:0031556	GO:0031556	1.97655527494568	Up	term
Post-transcriptional regulation of gene expression GO:0010608	GO:0010608	1.97477124466086	Up	term
Post-transcriptional regulation of gene expression GO:0010608	GO:0010608	1.97477124466086	Up	term
Post-transcriptional regulation of gene expression GO:0010608	GO:0010608	1.97477124466086	Up	term
Post-transcriptional regulation of gene expression GO:0010608	GO:0010608	1.97477124466086	Up	term
Post-transcriptional regulation of gene expression GO:0010608	GO:0010608	1.97477124466086	Up	term
Post-transcriptional regulation of gene expression GO:0010608	GO:0010608	1.97477124466086	Up	term
Post-transcriptional regulation of gene expression GO:0010608	GO:0010608	1.97477124466086	Up	term
Post-transcriptional regulation of gene expression GO:0010608	GO:0010608	1.97477124466086	Up	term
Post-transcriptional regulation of gene expression GO:0010608	GO:0010608	1.97477124466086	Up	term
Post-transcriptional regulation of gene expression GO:0010608	GO:0010608	1.97477124466086	Up	term
Post-transcriptional regulation of gene expression GO:0010608	GO:0010608	1.97477124466086	Up	term
Post-transcriptional regulation of gene expression GO:0010608	GO:0010608	1.97477124466086	Up	term
Post-transcriptional regulation of gene expression GO:0010608	GO:0010608	1.97477124466086	Up	term
Cyclic purine nucleotide metabolic process GO:0052652	GO:0052652	1.97222001151727	Up	term
SeqA-DNA complex GO:1990097	GO:1990097	1.9675743292282	Down	term
Response to ionizing radiation GO:0010212	GO:0010212	1.96543704683259	Down	term
Response to ionizing radiation GO:0010212	GO:0010212	1.96543704683259	Down	term
Response to ionizing radiation GO:0010212	GO:0010212	1.96543704683259	Down	term
Response to ionizing radiation GO:0010212	GO:0010212	1.96543704683259	Down	term
Cell pole GO:0060187	GO:0060187	1.95034455572209	Down	term
Cell pole GO:0060187	GO:0060187	1.95034455572209	Down	term
Protein localization to membrane GO:0072657	GO:0072657	1.93587332053881	Down	term
Protein localization to membrane GO:0072657	GO:0072657	1.93587332053881	Down	term
Protein localization to membrane GO:0072657	GO:0072657	1.93587332053881	Down	term
Protein localization to membrane GO:0072657	GO:0072657	1.93587332053881	Down	term
Protein localization to membrane GO:0072657	GO:0072657	1.93587332053881	Down	term
Protein localization to membrane GO:0072657	GO:0072657	1.93587332053881	Down	term
Mixed, incl. Localization within membrane, and Cell division site CL:1056	CL:1056	1.9351891497104	Down	term
Mixed, incl. Localization within membrane, and Cell division site CL:1056	CL:1056	1.9351891497104	Down	term
Mixed, incl. Localization within membrane, and Cell division site CL:1056	CL:1056	1.9351891497104	Down	term
Mixed, incl. Localization within membrane, and Cell division site CL:1056	CL:1056	1.9351891497104	Down	term
Mixed, incl. Localization within membrane, and Cell division site CL:1056	CL:1056	1.9351891497104	Down	term
Mixed, incl. Localization within membrane, and Cell division site CL:1056	CL:1056	1.9351891497104	Down	term
Mixed, incl. Localization within membrane, and Cell division site CL:1056	CL:1056	1.9351891497104	Down	term
Mixed, incl. Localization within membrane, and Cell division site CL:1056	CL:1056	1.9351891497104	Down	term
Mixed, incl. Localization within membrane, and Cell division site CL:1056	CL:1056	1.9351891497104	Down	term
Mixed, incl. Localization within membrane, and Cell division site CL:1056	CL:1056	1.9351891497104	Down	term
Mixed, incl. Localization within membrane, and Cell division site CL:1056	CL:1056	1.9351891497104	Down	term
Mixed, incl. Localization within membrane, and Cell division site CL:1056	CL:1056	1.9351891497104	Down	term
Mixed, incl. Localization within membrane, and Cell division site CL:1056	CL:1056	1.9351891497104	Down	term
Mixed, incl. Localization within membrane, and Cell division site CL:1056	CL:1056	1.9351891497104	Down	term
Translesion synthesis GO:0019985	GO:0019985	1.93305798935115	Down	term
RNA-binding protein AU-1/Ribonuclease E/G IPR019307	IPR019307	1.92797254476447	Down	term
S-adenosylmethionine metabolic process GO:0046500	GO:0046500	1.92648521712304	Up	term
Uracil biosynthetic process GO:0046107	GO:0046107	1.91935095000693	Down	term
PDZ domain IPR001478	IPR001478	1.91935095000693	Down	term
PDZ domain IPR001478	IPR001478	1.91935095000693	Down	term
PDZ domain IPR001478	IPR001478	1.91935095000693	Down	term
Cellular response to topologically incorrect protein GO:0035967	GO:0035967	1.91781743979452	Down	term
GroES chaperonin superfamily IPR037124	IPR037124	1.91143086939438	Up	term
Sigma factor activity GO:0016987	GO:0016987	1.91040637472644	Down	term
Sigma factor activity GO:0016987	GO:0016987	1.91040637472644	Down	term
DNA topoisomerase, type IA, active site IPR023406	IPR023406	1.90946646787167	Up	term
Respiratory chain complex II assembly GO:0034552	GO:0034552	1.90689054789983	Down	term
DNA binding, bending GO:0008301	GO:0008301	1.89933117571614	Up	term
Oxidoreductase activity, acting on CH or CH2 groups, with an iron-sulfur protein as acceptor GO:0052592	GO:0052592	1.89903392756669	Down	term
Pyrimidine nucleobase biosynthetic process GO:0019856	GO:0019856	1.89582726883463	Down	term
Pyrimidine nucleobase biosynthetic process GO:0019856	GO:0019856	1.89582726883463	Down	term
Fatty acid synthase activity CL:2323	CL:2323	1.88787861407636	Down	term
Fatty acid synthase activity CL:2323	CL:2323	1.88787861407636	Down	term
tryptophanyl-tRNA aminoacylation GO:0006436	GO:0006436	1.8867591612281	Up	term
ABC3 transporter permease protein domain IPR003838	IPR003838	1.88059899627912	Down	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Intracellular non-membrane-bounded organelle GOCC:0043232	GOCC:0043232	1.87343540465246	Up	term
Protein translocase subunit SecD IPR005791	IPR005791	1.87272949727667	Down	term
tRNA metabolic process GO:0006399	GO:0006399	1.87210767280273	Up	term
tRNA metabolic process GO:0006399	GO:0006399	1.87210767280273	Up	term
tRNA metabolic process GO:0006399	GO:0006399	1.87210767280273	Up	term
tRNA metabolic process GO:0006399	GO:0006399	1.87210767280273	Up	term
tRNA metabolic process GO:0006399	GO:0006399	1.87210767280273	Up	term
tRNA metabolic process GO:0006399	GO:0006399	1.87210767280273	Up	term
tRNA metabolic process GO:0006399	GO:0006399	1.87210767280273	Up	term
tRNA metabolic process GO:0006399	GO:0006399	1.87210767280273	Up	term
tRNA metabolic process GO:0006399	GO:0006399	1.87210767280273	Up	term
tRNA metabolic process GO:0006399	GO:0006399	1.87210767280273	Up	term
tRNA metabolic process GO:0006399	GO:0006399	1.87210767280273	Up	term
prenyl-FMNH2 binding GO:0120233	GO:0120233	1.8694120643948	Up	term
GTP cyclohydrolase II activity GO:0003935	GO:0003935	1.86492189755136	Up	term
Cold shock domain IPR011129	IPR011129	1.85976966976394	Up	term
Cold shock domain IPR011129	IPR011129	1.85976966976394	Up	term
lipid-A-disaccharide synthase activity GO:0008915	GO:0008915	1.855413769448	Down	term
Protein transport by the Sec complex GO:0043952	GO:0043952	1.85294233448468	Down	term
Protein transport by the Sec complex GO:0043952	GO:0043952	1.85294233448468	Down	term
Protein transport by the Sec complex GO:0043952	GO:0043952	1.85294233448468	Down	term
Phosphoglucosamine mutase activity GO:0008966	GO:0008966	1.8516941732692	Down	term
Serine-type endopeptidase activity GO:0004252	GO:0004252	1.85044350334881	Down	term
Serine-type endopeptidase activity GO:0004252	GO:0004252	1.85044350334881	Down	term
Serine-type endopeptidase activity GO:0004252	GO:0004252	1.85044350334881	Down	term
Serine-type endopeptidase activity GO:0004252	GO:0004252	1.85044350334881	Down	term
Serine-type endopeptidase activity GO:0004252	GO:0004252	1.85044350334881	Down	term
Phosphorus-oxygen lyase activity GO:0016849	GO:0016849	1.85012263683779	Up	term
Phosphorus-oxygen lyase activity GO:0016849	GO:0016849	1.85012263683779	Up	term
Cell division protein FtsB IPR023081	IPR023081	1.84493862273781	Down	term
Flavin prenyltransferase-like IPR036551	IPR036551	1.8407722055915	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	1.83811812582204	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	1.83811812582204	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	1.83811812582204	Down	term
Flavin-containing compound biosynthetic process GO:0042727	GO:0042727	1.83764052326545	Up	term
Flavin-containing compound biosynthetic process GO:0042727	GO:0042727	1.83764052326545	Up	term
Nucleoside triphosphate metabolic process GO:0009141	GO:0009141	1.83764052326545	Down	term
Nucleoside triphosphate metabolic process GO:0009141	GO:0009141	1.83764052326545	Down	term
Nucleoside triphosphate metabolic process GO:0009141	GO:0009141	1.83764052326545	Down	term
Nucleoside triphosphate metabolic process GO:0009141	GO:0009141	1.83764052326545	Down	term
Nucleoside triphosphate metabolic process GO:0009141	GO:0009141	1.83764052326545	Down	term
Establishment of protein localization to membrane GO:0090150	GO:0090150	1.82722449419088	Down	term
Establishment of protein localization to membrane GO:0090150	GO:0090150	1.82722449419088	Down	term
Establishment of protein localization to membrane GO:0090150	GO:0090150	1.82722449419088	Down	term
Establishment of protein localization to membrane GO:0090150	GO:0090150	1.82722449419088	Down	term
Establishment of protein localization to membrane GO:0090150	GO:0090150	1.82722449419088	Down	term
Lipid A metabolic process CL:3523	CL:3523	1.82722449419088	Down	term
Lipid A metabolic process CL:3523	CL:3523	1.82722449419088	Down	term
Lipid A metabolic process CL:3523	CL:3523	1.82722449419088	Down	term
Alcohol biosynthetic process GO:0046165	GO:0046165	1.82623042549223	Down	term
DNA-templated DNA replication maintenance of fidelity GO:0045005	GO:0045005	1.82549023902968	Down	term
DNA-templated DNA replication maintenance of fidelity GO:0045005	GO:0045005	1.82549023902968	Down	term
amylo-alpha-1,6-glucosidase activity GO:0004135	GO:0004135	1.82298735159884	Up	term
Cold shock protein domain SM00357	SM00357	1.81201800003198	Up	term
Cold shock protein domain SM00357	SM00357	1.81201800003198	Up	term
Positive regulation of glycogen metabolic process GO:0070875	GO:0070875	1.80119472022024	Up	term
ZipA, C-terminal FtsZ-binding domain superfamily IPR036765	IPR036765	1.79895607806354	Down	term
Glycosyl hydrolase, family 13, catalytic domain IPR006047	IPR006047	1.79895607806354	Up	term
Glycosyl hydrolase, family 13, catalytic domain IPR006047	IPR006047	1.79895607806354	Up	term
Intracellular membrane-bounded organelle GOCC:0043231	GOCC:0043231	1.79630076549898	Down	term
Intracellular membrane-bounded organelle GOCC:0043231	GOCC:0043231	1.79630076549898	Down	term
Intracellular membrane-bounded organelle GOCC:0043231	GOCC:0043231	1.79630076549898	Down	term
Intracellular membrane-bounded organelle GOCC:0043231	GOCC:0043231	1.79630076549898	Down	term
Major outer membrane lipoprotein Lpp IPR016367	IPR016367	1.79602501869175	Up	term
Autoinducer AI-2 transmembrane transport, and Aldolase FbaB-like, archaeal-type CL:4496	CL:4496	1.79365287810833	Down	term
Negative regulation of transport GO:0051051	GO:0051051	1.79276666107293	Up	term
DNA packaging complex GOCC:0044815	GOCC:0044815	1.78852374626483	Down	term
DNA packaging complex GOCC:0044815	GOCC:0044815	1.78852374626483	Down	term
Phospholipid biosynthetic process GO:0008654	GO:0008654	1.78521602469722	Down	term
Phospholipid biosynthetic process GO:0008654	GO:0008654	1.78521602469722	Down	term
Phospholipid biosynthetic process GO:0008654	GO:0008654	1.78521602469722	Down	term
Phospholipid biosynthetic process GO:0008654	GO:0008654	1.78521602469722	Down	term
Phospholipid biosynthetic process GO:0008654	GO:0008654	1.78521602469722	Down	term
Phospholipid biosynthetic process GO:0008654	GO:0008654	1.78521602469722	Down	term
Phospholipid biosynthetic process GO:0008654	GO:0008654	1.78521602469722	Down	term
Phospholipid biosynthetic process GO:0008654	GO:0008654	1.78521602469722	Down	term
Phospholipid biosynthetic process GO:0008654	GO:0008654	1.78521602469722	Down	term
DNA-templated transcription, initiation GO:0006352	GO:0006352	1.78476106607243	Down	term
DNA-templated transcription, initiation GO:0006352	GO:0006352	1.78476106607243	Down	term
Fatty acid metabolic process GO:0006631	GO:0006631	1.78476106607243	Down	term
Fatty acid metabolic process GO:0006631	GO:0006631	1.78476106607243	Down	term
Fatty acid metabolic process GO:0006631	GO:0006631	1.78476106607243	Down	term
Fatty acid metabolic process GO:0006631	GO:0006631	1.78476106607243	Down	term
Fatty acid metabolic process GO:0006631	GO:0006631	1.78476106607243	Down	term
Fatty acid metabolic process GO:0006631	GO:0006631	1.78476106607243	Down	term
Intracellular growth attenuator IgaA IPR010771	IPR010771	1.78177312166983	Down	term
Biotin-binding site IPR001882	IPR001882	1.78177312166983	Down	term
Peptidyl-pyrromethane cofactor linkage GO:0018160	GO:0018160	1.77637990372073	Down	term
Nucleotidyltransferase KW-0548	KW-0548	1.76860549471254	Down	term
Nucleotidyltransferase KW-0548	KW-0548	1.76860549471254	Down	term
Nucleotidyltransferase KW-0548	KW-0548	1.76860549471254	Down	term
Nucleotidyltransferase KW-0548	KW-0548	1.76860549471254	Down	term
Nucleotidyltransferase KW-0548	KW-0548	1.76860549471254	Down	term
Nucleotidyltransferase KW-0548	KW-0548	1.76860549471254	Down	term
Mixed, incl. Amino sugar metabolic process, and Peptidoglycan turnover CL:5258	CL:5258	1.76127327579247	Down	term
Mixed, incl. Amino sugar metabolic process, and Peptidoglycan turnover CL:5258	CL:5258	1.76127327579247	Down	term
Response to methotrexate GO:0031427	GO:0031427	1.76092688271016	Down	term
NAD/GMP synthase IPR022310	IPR022310	1.75619000211311	Down	term
Regulation of cellular amide metabolic process GO:0034248	GO:0034248	1.74762982931352	Up	term
Regulation of cellular amide metabolic process GO:0034248	GO:0034248	1.74762982931352	Up	term
Regulation of cellular amide metabolic process GO:0034248	GO:0034248	1.74762982931352	Up	term
Regulation of cellular amide metabolic process GO:0034248	GO:0034248	1.74762982931352	Up	term
Regulation of cellular amide metabolic process GO:0034248	GO:0034248	1.74762982931352	Up	term
Regulation of cellular amide metabolic process GO:0034248	GO:0034248	1.74762982931352	Up	term
Regulation of cellular amide metabolic process GO:0034248	GO:0034248	1.74762982931352	Up	term
Regulation of cellular amide metabolic process GO:0034248	GO:0034248	1.74762982931352	Up	term
Regulation of cellular amide metabolic process GO:0034248	GO:0034248	1.74762982931352	Up	term
Regulation of cellular amide metabolic process GO:0034248	GO:0034248	1.74762982931352	Up	term
Regulation of cellular amide metabolic process GO:0034248	GO:0034248	1.74762982931352	Up	term
Regulation of cellular amide metabolic process GO:0034248	GO:0034248	1.74762982931352	Up	term
GMP synthase (glutamine-hydrolyzing) activity GO:0003922	GO:0003922	1.7449979654491	Down	term
glutamate-tRNA ligase activity GO:0004818	GO:0004818	1.73740787075472	Up	term
Regulation of translation GO:0006417	GO:0006417	1.73484231787343	Up	term
Regulation of translation GO:0006417	GO:0006417	1.73484231787343	Up	term
Regulation of translation GO:0006417	GO:0006417	1.73484231787343	Up	term
Regulation of translation GO:0006417	GO:0006417	1.73484231787343	Up	term
Regulation of translation GO:0006417	GO:0006417	1.73484231787343	Up	term
Regulation of translation GO:0006417	GO:0006417	1.73484231787343	Up	term
Regulation of translation GO:0006417	GO:0006417	1.73484231787343	Up	term
Regulation of translation GO:0006417	GO:0006417	1.73484231787343	Up	term
Regulation of translation GO:0006417	GO:0006417	1.73484231787343	Up	term
Regulation of translation GO:0006417	GO:0006417	1.73484231787343	Up	term
Regulation of translation GO:0006417	GO:0006417	1.73484231787343	Up	term
Regulation of translation GO:0006417	GO:0006417	1.73484231787343	Up	term
Aminoglycan catabolic process GO:0006026	GO:0006026	1.73151632542605	Down	term
Gram-negative-bacterium-type cell wall GO:0009276	GO:0009276	1.72223800514777	Down	term
Riboflavin metabolism CL:1908	CL:1908	1.71460315823838	Up	term
Riboflavin metabolism CL:1908	CL:1908	1.71460315823838	Up	term
Riboflavin metabolism CL:1908	CL:1908	1.71460315823838	Up	term
Exogenous protein binding GO:0140272	GO:0140272	1.71247886677597	Down	term
Peptide chain release factor class I superfamily IPR045853	IPR045853	1.70997624243901	Up	term
ncRNA metabolic process GO:0034660	GO:0034660	1.70997624243901	Up	term
ncRNA metabolic process GO:0034660	GO:0034660	1.70997624243901	Up	term
ncRNA metabolic process GO:0034660	GO:0034660	1.70997624243901	Up	term
ncRNA metabolic process GO:0034660	GO:0034660	1.70997624243901	Up	term
ncRNA metabolic process GO:0034660	GO:0034660	1.70997624243901	Up	term
ncRNA metabolic process GO:0034660	GO:0034660	1.70997624243901	Up	term
ncRNA metabolic process GO:0034660	GO:0034660	1.70997624243901	Up	term
ncRNA metabolic process GO:0034660	GO:0034660	1.70997624243901	Up	term
ncRNA metabolic process GO:0034660	GO:0034660	1.70997624243901	Up	term
ncRNA metabolic process GO:0034660	GO:0034660	1.70997624243901	Up	term
ncRNA metabolic process GO:0034660	GO:0034660	1.70997624243901	Up	term
ncRNA metabolic process GO:0034660	GO:0034660	1.70997624243901	Up	term
ncRNA metabolic process GO:0034660	GO:0034660	1.70997624243901	Up	term
Regulation of cellular macromolecule biosynthetic process GO:2000112	GO:2000112	1.70798622454709	Up	term
Regulation of cellular macromolecule biosynthetic process GO:2000112	GO:2000112	1.70798622454709	Up	term
Regulation of cellular macromolecule biosynthetic process GO:2000112	GO:2000112	1.70798622454709	Up	term
Regulation of cellular macromolecule biosynthetic process GO:2000112	GO:2000112	1.70798622454709	Up	term
Regulation of cellular macromolecule biosynthetic process GO:2000112	GO:2000112	1.70798622454709	Up	term
Regulation of cellular macromolecule biosynthetic process GO:2000112	GO:2000112	1.70798622454709	Up	term
Regulation of cellular macromolecule biosynthetic process GO:2000112	GO:2000112	1.70798622454709	Up	term
Regulation of cellular macromolecule biosynthetic process GO:2000112	GO:2000112	1.70798622454709	Up	term
Regulation of cellular macromolecule biosynthetic process GO:2000112	GO:2000112	1.70798622454709	Up	term
Regulation of cellular macromolecule biosynthetic process GO:2000112	GO:2000112	1.70798622454709	Up	term
Regulation of cellular macromolecule biosynthetic process GO:2000112	GO:2000112	1.70798622454709	Up	term
Regulation of cellular macromolecule biosynthetic process GO:2000112	GO:2000112	1.70798622454709	Up	term
Cytidylyltransferase activity GO:0070567	GO:0070567	1.70779434504254	Down	term
Cytoplasmic side of membrane GOCC:0098562	GOCC:0098562	1.70317828700174	Down	term
Cytoplasmic side of membrane GOCC:0098562	GOCC:0098562	1.70317828700174	Down	term
Phospholipid metabolic process GO:0006644	GO:0006644	1.70123754143956	Down	term
Phospholipid metabolic process GO:0006644	GO:0006644	1.70123754143956	Down	term
Phospholipid metabolic process GO:0006644	GO:0006644	1.70123754143956	Down	term
Phospholipid metabolic process GO:0006644	GO:0006644	1.70123754143956	Down	term
Phospholipid metabolic process GO:0006644	GO:0006644	1.70123754143956	Down	term
Phospholipid metabolic process GO:0006644	GO:0006644	1.70123754143956	Down	term
Phospholipid metabolic process GO:0006644	GO:0006644	1.70123754143956	Down	term
Phospholipid metabolic process GO:0006644	GO:0006644	1.70123754143956	Down	term
Phospholipid metabolic process GO:0006644	GO:0006644	1.70123754143956	Down	term
Aminoacyl-tRNA synthetase, class I, anticodon-binding IPR045462	IPR045462	1.69783215686589	Up	term
Negative regulation of cell division GO:0051782	GO:0051782	1.69631068789983	Down	term
Protein autoprocessing GO:0016540	GO:0016540	1.69620370333302	Down	term
MukB, hinge domain superfamily IPR042501	IPR042501	1.69620141064209	Down	term
dCMP kinase activity GO:0036431	GO:0036431	1.69442157308215	Down	term
Protein of unknown function DUF413 IPR007335	IPR007335	1.69230580423561	Up	term
Glycosyl hydrolase, all-beta IPR013780	IPR013780	1.69067477865255	Up	term
Glycosyl hydrolase, all-beta IPR013780	IPR013780	1.69067477865255	Up	term
Endopeptidase activity GO:0004175	GO:0004175	1.68221211700952	Down	term
Endopeptidase activity GO:0004175	GO:0004175	1.68221211700952	Down	term
Endopeptidase activity GO:0004175	GO:0004175	1.68221211700952	Down	term
Endopeptidase activity GO:0004175	GO:0004175	1.68221211700952	Down	term
Endopeptidase activity GO:0004175	GO:0004175	1.68221211700952	Down	term
Endopeptidase activity GO:0004175	GO:0004175	1.68221211700952	Down	term
Endopeptidase activity GO:0004175	GO:0004175	1.68221211700952	Down	term
Endopeptidase activity GO:0004175	GO:0004175	1.68221211700952	Down	term
Endopeptidase activity GO:0004175	GO:0004175	1.68221211700952	Down	term
Endopeptidase activity GO:0004175	GO:0004175	1.68221211700952	Down	term
Immunoglobulin E-set IPR014756	IPR014756	1.68216686715347	Up	term
Immunoglobulin E-set IPR014756	IPR014756	1.68216686715347	Up	term
Negative regulation of small molecule metabolic process GO:0062014	GO:0062014	1.68042216595251	Down	term
TGS domain PF02824	PF02824	1.68000193815285	Up	term
Respiratory electron transport chain GO:0022904	GO:0022904	1.67761841367962	Up	term
Respiratory electron transport chain GO:0022904	GO:0022904	1.67761841367962	Up	term
Respiratory electron transport chain GO:0022904	GO:0022904	1.67761841367962	Up	term
Respiratory electron transport chain GO:0022904	GO:0022904	1.67761841367962	Up	term
Respiratory electron transport chain GO:0022904	GO:0022904	1.67761841367962	Up	term
Respiratory electron transport chain GO:0022904	GO:0022904	1.67761841367962	Up	term
Respiratory electron transport chain GO:0022904	GO:0022904	1.67761841367962	Up	term
Respiratory electron transport chain GO:0022904	GO:0022904	1.67761841367962	Up	term
Respiratory electron transport chain GO:0022904	GO:0022904	1.67761841367962	Up	term
Respiratory electron transport chain GO:0022904	GO:0022904	1.67761841367962	Up	term
Respiratory electron transport chain GO:0022904	GO:0022904	1.67761841367962	Up	term
Respiratory electron transport chain GO:0022904	GO:0022904	1.67761841367962	Up	term
Respiratory electron transport chain GO:0022904	GO:0022904	1.67761841367962	Up	term
Negative regulation of cellular carbohydrate metabolic process GO:0010677	GO:0010677	1.67604398204801	Down	term
Positive regulation of cellular catabolic process GO:0031331	GO:0031331	1.66693565308067	Up	term
