term	description	FDR.term	Direction.term
GO:1990451	Cellular stress response to acidic pH	0.00385411261616514	Up
GO:1990451	Cellular stress response to acidic pH	0.00385411261616514	Up
GO:1990588	FtsBL complex	0.00392559647939969	Down
GO:0032049	Cardiolipin biosynthetic process	0.00395278293672921	Down
GO:0008094	ATP-dependent activity, acting on DNA	0.00396210415741962	Down
GO:0008094	ATP-dependent activity, acting on DNA	0.00396210415741962	Down
GO:0008094	ATP-dependent activity, acting on DNA	0.00396210415741962	Down
GO:0008094	ATP-dependent activity, acting on DNA	0.00396210415741962	Down
GO:0008094	ATP-dependent activity, acting on DNA	0.00396210415741962	Down
GO:0005980	Glycogen catabolic process	0.00396210415741962	Up
GO:0005980	Glycogen catabolic process	0.00396210415741962	Up
IPR008921	DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal	0.003963852156701	Down
GO:0004316	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	0.003963852156701	Down
IPR004394	Protein Iojap/ribosomal silencing factor RsfS	0.00397028075475996	Down
GO:0032879	Regulation of localization	0.00397688603721413	Up
GO:0032879	Regulation of localization	0.00397688603721413	Up
GO:0032879	Regulation of localization	0.00397688603721413	Up
GO:0016884	Carbon-nitrogen ligase activity, with glutamine as amido-N-donor	0.00400448622817151	Down
CL:1057	Mixed, incl. Localization within membrane, and Regulation of membrane invagination	0.00402367699613486	Down
CL:1057	Mixed, incl. Localization within membrane, and Regulation of membrane invagination	0.00402367699613486	Down
CL:1057	Mixed, incl. Localization within membrane, and Regulation of membrane invagination	0.00402367699613486	Down
CL:1057	Mixed, incl. Localization within membrane, and Regulation of membrane invagination	0.00402367699613486	Down
CL:1057	Mixed, incl. Localization within membrane, and Regulation of membrane invagination	0.00402367699613486	Down
CL:1057	Mixed, incl. Localization within membrane, and Regulation of membrane invagination	0.00402367699613486	Down
CL:1057	Mixed, incl. Localization within membrane, and Regulation of membrane invagination	0.00402367699613486	Down
CL:1057	Mixed, incl. Localization within membrane, and Regulation of membrane invagination	0.00402367699613486	Down
CL:1057	Mixed, incl. Localization within membrane, and Regulation of membrane invagination	0.00402367699613486	Down
CL:1057	Mixed, incl. Localization within membrane, and Regulation of membrane invagination	0.00402367699613486	Down
CL:1057	Mixed, incl. Localization within membrane, and Regulation of membrane invagination	0.00402367699613486	Down
CL:1057	Mixed, incl. Localization within membrane, and Regulation of membrane invagination	0.00402367699613486	Down
GO:0004075	Biotin carboxylase activity	0.00406615372296155	Down
GO:0043231	Intracellular membrane-bounded organelle	0.00411345987981864	Down
GO:0043231	Intracellular membrane-bounded organelle	0.00411345987981864	Down
GO:0043231	Intracellular membrane-bounded organelle	0.00411345987981864	Down
GO:0043231	Intracellular membrane-bounded organelle	0.00411345987981864	Down
GO:0043231	Intracellular membrane-bounded organelle	0.00411345987981864	Down
GO:0008685	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity	0.00424644078950458	Up
GO:0071310	Cellular response to organic substance	0.00428356211937342	Down
GO:0071310	Cellular response to organic substance	0.00428356211937342	Down
GO:0071310	Cellular response to organic substance	0.00428356211937342	Down
GO:0032508	DNA duplex unwinding	0.00430056200946313	Down
GO:0032508	DNA duplex unwinding	0.00430056200946313	Down
GO:0032508	DNA duplex unwinding	0.00430056200946313	Down
GO:1901264	Carbohydrate derivative transport	0.00433431334458043	Down
GO:1901264	Carbohydrate derivative transport	0.00433431334458043	Down
CL:3936	Mostly uncharacterized, incl. Regulation of cytokinetic process, and Cold shock, CspA	0.00445524082845476	Down
CL:3936	Mostly uncharacterized, incl. Regulation of cytokinetic process, and Cold shock, CspA	0.00445524082845476	Down
CL:3936	Mostly uncharacterized, incl. Regulation of cytokinetic process, and Cold shock, CspA	0.00445524082845476	Down
IPR022496	tRNA threonylcarbamoyl adenosine modification protein TsaB	0.00447778094654091	Up
KW-0686	Riboflavin biosynthesis	0.00450377963415855	Up
KW-0686	Riboflavin biosynthesis	0.00450377963415855	Up
GO:0010385	Double-stranded methylated DNA binding	0.00455788823563351	Down
IPR036145	Septum formation inhibitor MinC, C-terminal domain superfamily	0.00464833235665883	Down
KW-0799	Topoisomerase	0.00466384243091925	Down
KW-0799	Topoisomerase	0.00466384243091925	Down
KW-0799	Topoisomerase	0.00466384243091925	Down
CL:3467	Enterobacterial common antigen metabolic process	0.00468021673327055	Down
GO:0009253	Peptidoglycan catabolic process	0.00468021673327055	Down
GO:0071433	Cell wall repair	0.00469121851944178	Down
GO:0048500	Signal recognition particle	0.00469146264468094	Down
IPR008258	Transglycosylase SLT domain 1	0.00479870149646918	Down
GO:0019180	dTDP-4-amino-4,6-dideoxygalactose transaminase activity	0.00490527513523272	Down
IPR022919	Peptidase M48, protease HtpX, putative	0.00498965837315683	Up
GO:0065002	Intracellular protein transmembrane transport	0.00507503367915195	Down
GO:0065002	Intracellular protein transmembrane transport	0.00507503367915195	Down
GO:0065002	Intracellular protein transmembrane transport	0.00507503367915195	Down
GO:0065002	Intracellular protein transmembrane transport	0.00507503367915195	Down
GO:0097747	RNA polymerase activity	0.00511153094210144	Down
GO:0050484	GMP 5-nucleotidase activity	0.00511175310429014	Up
IPR001347	SIS domain	0.00529551292065005	Down
CL:2571	TAT protein transport complex, and Multicopper oxidase	0.00536913980215208	Down
GO:0031555	Transcriptional attenuation	0.00538332632166392	Up
IPR016039	Thiolase-like	0.00540070711276887	Down
IPR016039	Thiolase-like	0.00540070711276887	Down
GO:0004645	1,4-alpha-oligoglucan phosphorylase activity	0.00547473099397033	Up
GO:1903231	mRNA base-pairing post-transcriptional repressor activity	0.00553774039974373	Up
IPR029062	Class I glutamine amidotransferase-like	0.00564672963977982	Down
IPR029062	Class I glutamine amidotransferase-like	0.00564672963977982	Down
IPR045834	Csd3-like, second N-terminal domain	0.00583069814445232	Down
GO:0006073	Cellular glucan metabolic process	0.00583645113313177	Up
GO:0006073	Cellular glucan metabolic process	0.00583645113313177	Up
GO:0006073	Cellular glucan metabolic process	0.00583645113313177	Up
GO:0006073	Cellular glucan metabolic process	0.00583645113313177	Up
GO:0006073	Cellular glucan metabolic process	0.00583645113313177	Up
GO:0006273	Lagging strand elongation	0.00585052921528435	Down
GO:0003725	Double-stranded RNA binding	0.00585536276827759	Up
GO:0030060	L-malate dehydrogenase activity	0.00587094404381551	Up
IPR013498	DNA topoisomerase, type IA, zn finger	0.00593825223787925	Up
GO:0034763	Negative regulation of transmembrane transport	0.0059913620975396	Up
KW-0159	Chromosome partition	0.00599163502230497	Down
KW-0159	Chromosome partition	0.00599163502230497	Down
CL:1096	Antisigma factor binding, and Sigma factor antagonist complex	0.00602720646954463	Down
CL:1096	Antisigma factor binding, and Sigma factor antagonist complex	0.00602720646954463	Down
CL:1096	Antisigma factor binding, and Sigma factor antagonist complex	0.00602720646954463	Down
PF05170	AsmA family	0.00607613017812796	Down
GO:0042559	Pteridine-containing compound biosynthetic process	0.00608088283550867	Down
GO:0042559	Pteridine-containing compound biosynthetic process	0.00608088283550867	Down
GO:0042559	Pteridine-containing compound biosynthetic process	0.00608088283550867	Down
GO:0008320	Protein transmembrane transporter activity	0.00608271574039879	Down
GO:0008320	Protein transmembrane transporter activity	0.00608271574039879	Down
GO:0008320	Protein transmembrane transporter activity	0.00608271574039879	Down
GO:0008320	Protein transmembrane transporter activity	0.00608271574039879	Down
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0010467	Gene expression	0.00608271574039879	Up
GO:0046116	Queuosine metabolic process	0.00608271574039879	Down
IPR046348	SIS domain superfamily	0.00614836110064929	Down
GO:0046493	Lipid A metabolic process	0.00619427911040758	Down
GO:0046493	Lipid A metabolic process	0.00619427911040758	Down
GO:0046493	Lipid A metabolic process	0.00619427911040758	Down
GO:0046493	Lipid A metabolic process	0.00619427911040758	Down
GO:0009220	Pyrimidine ribonucleotide biosynthetic process	0.00620777683372932	Down
GO:0009220	Pyrimidine ribonucleotide biosynthetic process	0.00620777683372932	Down
GO:0030674	Protein-macromolecule adaptor activity	0.00631039033610942	Up
IPR045085	DNA polymerase III, subunit gamma/tau, helical lid domain	0.00631039033610942	Down
GO:0032185	Septin cytoskeleton organization	0.00651492277204234	Down
IPR035466	GlmS/AgaS, SIS domain 1	0.00651492277204234	Down
GO:0055067	Monovalent inorganic cation homeostasis	0.00655358051923925	Up
IPR016476	SH3 domain protein	0.00655902124875626	Down
GO:0043227	Membrane-bounded organelle	0.00671645010256273	Down
GO:0043227	Membrane-bounded organelle	0.00671645010256273	Down
GO:0043227	Membrane-bounded organelle	0.00671645010256273	Down
GO:0043227	Membrane-bounded organelle	0.00671645010256273	Down
GO:0043227	Membrane-bounded organelle	0.00671645010256273	Down
PF10531	SLBB domain	0.00671645010256273	Up
IPR006424	Glyceraldehyde-3-phosphate dehydrogenase, type I	0.00671645010256273	Down
IPR034718	Endolytic peptidoglycan transglycosylase RlpA	0.00671645010256273	Down
IPR028364	Ribosomal protein L1/ribosomal biogenesis protein	0.00674944744954839	Up
GO:0061024	Membrane organization	0.00675617757571718	Down
GO:0061024	Membrane organization	0.00675617757571718	Down
GO:0061024	Membrane organization	0.00675617757571718	Down
CL:2271	Fatty acid metabolic process, and Acetate transport	0.00676735613141722	Down
CL:2271	Fatty acid metabolic process, and Acetate transport	0.00676735613141722	Down
CL:2271	Fatty acid metabolic process, and Acetate transport	0.00676735613141722	Down
CL:2271	Fatty acid metabolic process, and Acetate transport	0.00676735613141722	Down
CL:2271	Fatty acid metabolic process, and Acetate transport	0.00676735613141722	Down
CL:2271	Fatty acid metabolic process, and Acetate transport	0.00676735613141722	Down
GO:0032978	Protein insertion into membrane from inner side	0.00695292194170811	Down
GO:0032978	Protein insertion into membrane from inner side	0.00695292194170811	Down
GO:0032978	Protein insertion into membrane from inner side	0.00695292194170811	Down
GO:1901271	Lipooligosaccharide biosynthetic process	0.00708657626646822	Down
GO:1901271	Lipooligosaccharide biosynthetic process	0.00708657626646822	Down
GO:1901271	Lipooligosaccharide biosynthetic process	0.00708657626646822	Down
GO:1901271	Lipooligosaccharide biosynthetic process	0.00708657626646822	Down
CL:1760	One-carbon metabolism, and dTMP metabolic process	0.00713644040770738	Down
CL:1760	One-carbon metabolism, and dTMP metabolic process	0.00713644040770738	Down
GO:0045261	Proton-transporting ATP synthase complex, catalytic core F(1)	0.00720964787369574	Up
IPR035968	ATP synthase, F1 complex, gamma subunit superfamily	0.0072466264845161	Up
GO:0019829	ATPase-coupled cation transmembrane transporter activity	0.0072466264845161	Up
GO:0019829	ATPase-coupled cation transmembrane transporter activity	0.0072466264845161	Up
CL:1774	Tetrahydrofolate biosynthetic process	0.0074492266935507	Down
CL:1774	Tetrahydrofolate biosynthetic process	0.0074492266935507	Down
GO:0003729	mRNA binding	0.00747101787486775	Up
GO:0003729	mRNA binding	0.00747101787486775	Up
GO:0003729	mRNA binding	0.00747101787486775	Up
GO:0003729	mRNA binding	0.00747101787486775	Up
GO:0003729	mRNA binding	0.00747101787486775	Up
IPR036555	NusA, N-terminal domain superfamily	0.00750538503402342	Down
GO:0006265	DNA topological change	0.00755081795157675	Down
GO:0006265	DNA topological change	0.00755081795157675	Down
GO:0006265	DNA topological change	0.00755081795157675	Down
GO:1902344	Negative regulation of maltose transport	0.00761907113095554	Up
IPR038483	YcfL-like superfamily	0.00768609528053546	Down
IPR009491	Protein of unknown function DUF1107	0.00776774375495898	Down
IPR043133	GTP cyclohydrolase I, C-terminal/NADPH-dependent 7-cyano-7-deazaguanine reductase	0.00791050820138262	Down
CL:2461	Glycerolipid metabolic process	0.00793701935400118	Down
CL:2461	Glycerolipid metabolic process	0.00793701935400118	Down
CL:988	Lytic transglycosylase activity	0.00808592882789414	Down
IPR006690	Outer membrane protein, OmpA-like, conserved site	0.0081194252560272	Down
IPR037225	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain superfamily	0.00817543694551067	Up
GO:0031670	Cellular response to nutrient	0.00822467993948149	Up
PF13984	MsyB protein	0.00830657783252397	Up
GO:0044042	Glucan metabolic process	0.00865196896448142	Up
GO:0044042	Glucan metabolic process	0.00865196896448142	Up
GO:0044042	Glucan metabolic process	0.00865196896448142	Up
GO:0044042	Glucan metabolic process	0.00865196896448142	Up
GO:0044042	Glucan metabolic process	0.00865196896448142	Up
IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	0.00865196896448142	Down
GO:0017171	Serine hydrolase activity	0.0087912111382035	Down
GO:0017171	Serine hydrolase activity	0.0087912111382035	Down
GO:0017171	Serine hydrolase activity	0.0087912111382035	Down
GO:0017171	Serine hydrolase activity	0.0087912111382035	Down
GO:0017171	Serine hydrolase activity	0.0087912111382035	Down
GO:0017171	Serine hydrolase activity	0.0087912111382035	Down
GO:0017171	Serine hydrolase activity	0.0087912111382035	Down
IPR014161	Tol-Pal system, TolA	0.00889152848753726	Down
IPR009003	Peptidase S1, PA clan	0.00896087276695742	Down
IPR009003	Peptidase S1, PA clan	0.00896087276695742	Down
GO:0006427	histidyl-tRNA aminoacylation	0.00900023490118945	Up
GO:0070874	Negative regulation of glycogen metabolic process	0.00900254407620954	Down
GO:0007059	Chromosome segregation	0.00914805170563556	Down
GO:0007059	Chromosome segregation	0.00914805170563556	Down
GO:0007059	Chromosome segregation	0.00914805170563556	Down
GO:0007059	Chromosome segregation	0.00914805170563556	Down
GO:0004450	Isocitrate dehydrogenase (NADP+) activity	0.00933690789517611	Up
GO:0072527	Pyrimidine-containing compound metabolic process	0.00965218231077067	Down
GO:0072527	Pyrimidine-containing compound metabolic process	0.00965218231077067	Down
GO:0072527	Pyrimidine-containing compound metabolic process	0.00965218231077067	Down
GO:0072527	Pyrimidine-containing compound metabolic process	0.00965218231077067	Down
GO:0072527	Pyrimidine-containing compound metabolic process	0.00965218231077067	Down
GO:0072527	Pyrimidine-containing compound metabolic process	0.00965218231077067	Down
IPR006197	Peptidase S24, LexA-like	0.00973511853414631	Down
IPR002114	Phosphotransferase system, HPr serine phosphorylation site	0.0101046252903895	Up
GO:0140032	Glycosylation-dependent protein binding	0.0101740148594585	Up
GO:0099116	tRNA 5-end processing	0.0102095905280535	Up
GO:0019068	Virion assembly	0.0102095905280535	Up
IPR018086	NADH:ubiquinone oxidoreductase, subunit 1, conserved site	0.0102914280210344	Up
IPR025194	Domain of unknown function DUF4115	0.010377992870283	Down
IPR014166	Tol-Pal system-associated acyl-CoA thioesterase	0.010377992870283	Down
GO:0031556	Transcriptional attenuation by ribosome	0.0105546715980336	Up
GO:0010608	Post-transcriptional regulation of gene expression	0.0105981181141194	Up
GO:0010608	Post-transcriptional regulation of gene expression	0.0105981181141194	Up
GO:0010608	Post-transcriptional regulation of gene expression	0.0105981181141194	Up
GO:0010608	Post-transcriptional regulation of gene expression	0.0105981181141194	Up
GO:0010608	Post-transcriptional regulation of gene expression	0.0105981181141194	Up
GO:0010608	Post-transcriptional regulation of gene expression	0.0105981181141194	Up
GO:0010608	Post-transcriptional regulation of gene expression	0.0105981181141194	Up
GO:0010608	Post-transcriptional regulation of gene expression	0.0105981181141194	Up
GO:0010608	Post-transcriptional regulation of gene expression	0.0105981181141194	Up
GO:0010608	Post-transcriptional regulation of gene expression	0.0105981181141194	Up
GO:0010608	Post-transcriptional regulation of gene expression	0.0105981181141194	Up
GO:0010608	Post-transcriptional regulation of gene expression	0.0105981181141194	Up
GO:0010608	Post-transcriptional regulation of gene expression	0.0105981181141194	Up
GO:0052652	Cyclic purine nucleotide metabolic process	0.0106605592555412	Up
GO:1990097	SeqA-DNA complex	0.0107752082089928	Down
GO:0010212	Response to ionizing radiation	0.0108283666636746	Down
GO:0010212	Response to ionizing radiation	0.0108283666636746	Down
GO:0010212	Response to ionizing radiation	0.0108283666636746	Down
GO:0010212	Response to ionizing radiation	0.0108283666636746	Down
GO:0060187	Cell pole	0.0112112863281444	Down
GO:0060187	Cell pole	0.0112112863281444	Down
GO:0072657	Protein localization to membrane	0.0115911540950003	Down
GO:0072657	Protein localization to membrane	0.0115911540950003	Down
GO:0072657	Protein localization to membrane	0.0115911540950003	Down
GO:0072657	Protein localization to membrane	0.0115911540950003	Down
GO:0072657	Protein localization to membrane	0.0115911540950003	Down
GO:0072657	Protein localization to membrane	0.0115911540950003	Down
CL:1056	Mixed, incl. Localization within membrane, and Cell division site	0.0116094287442988	Down
CL:1056	Mixed, incl. Localization within membrane, and Cell division site	0.0116094287442988	Down
CL:1056	Mixed, incl. Localization within membrane, and Cell division site	0.0116094287442988	Down
CL:1056	Mixed, incl. Localization within membrane, and Cell division site	0.0116094287442988	Down
CL:1056	Mixed, incl. Localization within membrane, and Cell division site	0.0116094287442988	Down
CL:1056	Mixed, incl. Localization within membrane, and Cell division site	0.0116094287442988	Down
CL:1056	Mixed, incl. Localization within membrane, and Cell division site	0.0116094287442988	Down
CL:1056	Mixed, incl. Localization within membrane, and Cell division site	0.0116094287442988	Down
CL:1056	Mixed, incl. Localization within membrane, and Cell division site	0.0116094287442988	Down
CL:1056	Mixed, incl. Localization within membrane, and Cell division site	0.0116094287442988	Down
CL:1056	Mixed, incl. Localization within membrane, and Cell division site	0.0116094287442988	Down
CL:1056	Mixed, incl. Localization within membrane, and Cell division site	0.0116094287442988	Down
CL:1056	Mixed, incl. Localization within membrane, and Cell division site	0.0116094287442988	Down
CL:1056	Mixed, incl. Localization within membrane, and Cell division site	0.0116094287442988	Down
GO:0019985	Translesion synthesis	0.011666538287231	Down
IPR019307	RNA-binding protein AU-1/Ribonuclease E/G	0.0118039525553926	Down
GO:0046500	S-adenosylmethionine metabolic process	0.0118444468342473	Up
GO:0046107	Uracil biosynthetic process	0.0120406255350833	Down
IPR001478	PDZ domain	0.0120406255350833	Down
IPR001478	PDZ domain	0.0120406255350833	Down
IPR001478	PDZ domain	0.0120406255350833	Down
GO:0035967	Cellular response to topologically incorrect protein	0.0120832165895	Down
IPR037124	GroES chaperonin superfamily	0.0122622207607263	Up
GO:0016987	Sigma factor activity	0.0122911813150155	Down
GO:0016987	Sigma factor activity	0.0122911813150155	Down
IPR023406	DNA topoisomerase, type IA, active site	0.0123178108859568	Up
GO:0034552	Respiratory chain complex II assembly	0.0123910883082753	Down
GO:0008301	DNA binding, bending	0.0126086568183077	Up
GO:0052592	Oxidoreductase activity, acting on CH or CH2 groups, with an iron-sulfur protein as acceptor	0.0126172896307423	Down
GO:0019856	Pyrimidine nucleobase biosynthetic process	0.0127107954887653	Down
GO:0019856	Pyrimidine nucleobase biosynthetic process	0.0127107954887653	Down
CL:2323	Fatty acid synthase activity	0.0129455762157986	Down
CL:2323	Fatty acid synthase activity	0.0129455762157986	Down
GO:0006436	tryptophanyl-tRNA aminoacylation	0.0129789882353561	Up
IPR003838	ABC3 transporter permease protein domain	0.0131643979954553	Down
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
GOCC:0043232	Intracellular non-membrane-bounded organelle	0.0133833425921601	Up
IPR005791	Protein translocase subunit SecD	0.0134051137238739	Down
GO:0006399	tRNA metabolic process	0.0134243209633803	Up
GO:0006399	tRNA metabolic process	0.0134243209633803	Up
GO:0006399	tRNA metabolic process	0.0134243209633803	Up
GO:0006399	tRNA metabolic process	0.0134243209633803	Up
GO:0006399	tRNA metabolic process	0.0134243209633803	Up
GO:0006399	tRNA metabolic process	0.0134243209633803	Up
GO:0006399	tRNA metabolic process	0.0134243209633803	Up
GO:0006399	tRNA metabolic process	0.0134243209633803	Up
GO:0006399	tRNA metabolic process	0.0134243209633803	Up
GO:0006399	tRNA metabolic process	0.0134243209633803	Up
GO:0006399	tRNA metabolic process	0.0134243209633803	Up
GO:0120233	prenyl-FMNH2 binding	0.013507903071264	Up
GO:0003935	GTP cyclohydrolase II activity	0.0136482856192277	Up
IPR011129	Cold shock domain	0.0138111655242448	Up
IPR011129	Cold shock domain	0.0138111655242448	Up
GO:0008915	lipid-A-disaccharide synthase activity	0.0139503861950239	Down
GO:0043952	Protein transport by the Sec complex	0.0140299998218999	Down
GO:0043952	Protein transport by the Sec complex	0.0140299998218999	Down
GO:0043952	Protein transport by the Sec complex	0.0140299998218999	Down
GO:0008966	Phosphoglucosamine mutase activity	0.014070380003502	Down
GO:0004252	Serine-type endopeptidase activity	0.014110957916374	Down
GO:0004252	Serine-type endopeptidase activity	0.014110957916374	Down
GO:0004252	Serine-type endopeptidase activity	0.014110957916374	Down
GO:0004252	Serine-type endopeptidase activity	0.014110957916374	Down
GO:0004252	Serine-type endopeptidase activity	0.014110957916374	Down
GO:0016849	Phosphorus-oxygen lyase activity	0.0141213872610472	Up
GO:0016849	Phosphorus-oxygen lyase activity	0.0141213872610472	Up
IPR023081	Cell division protein FtsB	0.0142909591317631	Down
IPR036551	Flavin prenyltransferase-like	0.0144287196252392	Down
CL:3520	Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport	0.0145171670455084	Down
CL:3520	Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport	0.0145171670455084	Down
CL:3520	Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport	0.0145171670455084	Down
GO:0042727	Flavin-containing compound biosynthetic process	0.0145331406537476	Up
GO:0042727	Flavin-containing compound biosynthetic process	0.0145331406537476	Up
GO:0009141	Nucleoside triphosphate metabolic process	0.0145331406537476	Down
GO:0009141	Nucleoside triphosphate metabolic process	0.0145331406537476	Down
GO:0009141	Nucleoside triphosphate metabolic process	0.0145331406537476	Down
GO:0009141	Nucleoside triphosphate metabolic process	0.0145331406537476	Down
GO:0009141	Nucleoside triphosphate metabolic process	0.0145331406537476	Down
GO:0090150	Establishment of protein localization to membrane	0.0148859140063112	Down
GO:0090150	Establishment of protein localization to membrane	0.0148859140063112	Down
GO:0090150	Establishment of protein localization to membrane	0.0148859140063112	Down
GO:0090150	Establishment of protein localization to membrane	0.0148859140063112	Down
GO:0090150	Establishment of protein localization to membrane	0.0148859140063112	Down
CL:3523	Lipid A metabolic process	0.0148859140063112	Down
CL:3523	Lipid A metabolic process	0.0148859140063112	Down
CL:3523	Lipid A metabolic process	0.0148859140063112	Down
GO:0046165	Alcohol biosynthetic process	0.0149200258130536	Down
GO:0045005	DNA-templated DNA replication maintenance of fidelity	0.0149454763264161	Down
GO:0045005	DNA-templated DNA replication maintenance of fidelity	0.0149454763264161	Down
GO:0004135	amylo-alpha-1,6-glucosidase activity	0.0150318574426414	Up
SM00357	Cold shock protein domain	0.0154163655602355	Up
SM00357	Cold shock protein domain	0.0154163655602355	Up
GO:0070875	Positive regulation of glycogen metabolic process	0.0158053923000758	Up
IPR036765	ZipA, C-terminal FtsZ-binding domain superfamily	0.015887074128027	Down
IPR006047	Glycosyl hydrolase, family 13, catalytic domain	0.015887074128027	Up
IPR006047	Glycosyl hydrolase, family 13, catalytic domain	0.015887074128027	Up
GOCC:0043231	Intracellular membrane-bounded organelle	0.0159845065714237	Down
GOCC:0043231	Intracellular membrane-bounded organelle	0.0159845065714237	Down
GOCC:0043231	Intracellular membrane-bounded organelle	0.0159845065714237	Down
GOCC:0043231	Intracellular membrane-bounded organelle	0.0159845065714237	Down
IPR016367	Major outer membrane lipoprotein Lpp	0.0159946588446306	Up
CL:4496	Autoinducer AI-2 transmembrane transport, and Aldolase FbaB-like, archaeal-type	0.0160822615874053	Down
GO:0051051	Negative regulation of transport	0.0161151123978677	Up
GOCC:0044815	DNA packaging complex	0.0162733233426515	Down
GOCC:0044815	DNA packaging complex	0.0162733233426515	Down
GO:0008654	Phospholipid biosynthetic process	0.0163977392175668	Down
GO:0008654	Phospholipid biosynthetic process	0.0163977392175668	Down
GO:0008654	Phospholipid biosynthetic process	0.0163977392175668	Down
GO:0008654	Phospholipid biosynthetic process	0.0163977392175668	Down
GO:0008654	Phospholipid biosynthetic process	0.0163977392175668	Down
GO:0008654	Phospholipid biosynthetic process	0.0163977392175668	Down
GO:0008654	Phospholipid biosynthetic process	0.0163977392175668	Down
GO:0008654	Phospholipid biosynthetic process	0.0163977392175668	Down
GO:0008654	Phospholipid biosynthetic process	0.0163977392175668	Down
GO:0006352	DNA-templated transcription, initiation	0.0164149261775454	Down
GO:0006352	DNA-templated transcription, initiation	0.0164149261775454	Down
GO:0006631	Fatty acid metabolic process	0.0164149261775454	Down
